Scene number,Start,End,Keywords,Description
178,00:26:11.040,00:26:16.720,",địa đạo Củ Chi xây dựng,dân tộc Việt Nam,làng quê,làng Giải Phóng,khu vực 3 mô hình thu,quân giải phóng miền Nam,khu di tích địa đạo Củ Chi,địa đạo Củ Chi,năm 1968,Bùi Tống Nhật Vi hôm nay,quý vị,đất thép,dịp tết dương lịch,chiến dịch Tích 1 ,Củ Chi,đặc trưng tiêu biểu,vùng biển Đông,Tiệm Nệsĩqính Trường,Việt Nam,điểm cuối đường mòn Hồ Chí Minh,hệ thống địa đạo","thưa quý vị, địa đạo Củ Chi được xây dựng ở điểm cuối đường mòn Hồ Chí Minh, trên vùng đất được mệnh danh là đất thép để ca ngợi ý chí phòng thủ kiên cường của nông dân nơi này Trong chiến dịch Tích 1, hơn năm 1968, quân giải phóng miền Nam đã xuất phát từ hệ thống địa đạo này để tấn công vào Sài Gòn."
179,00:26:16.720,00:26:27.560,",địa đạo Củ Chi xây dựng,dân tộc Việt Nam,làng quê,làng Giải Phóng,khu vực 3 mô hình thu,quân giải phóng miền Nam,khu di tích địa đạo Củ Chi,địa đạo Củ Chi,năm 1968,Bùi Tống Nhật Vi hôm nay,quý vị,đất thép,dịp tết dương lịch,chiến dịch Tích 1 ,Củ Chi,đặc trưng tiêu biểu,vùng biển Đông,Tiệm Nệsĩqính Trường,Việt Nam,điểm cuối đường mòn Hồ Chí Minh,hệ thống địa đạo","thưa quý vị, địa đạo Củ Chi được xây dựng ở điểm cuối đường mòn Hồ Chí Minh, trên vùng đất được mệnh danh là đất thép để ca ngợi ý chí phòng thủ kiên cường của nông dân nơi này Trong chiến dịch Tích 1, hơn năm 1968, quân giải phóng miền Nam đã xuất phát từ hệ thống địa đạo này để tấn công vào Sài Gòn."
180,00:26:27.560,00:26:32.840,",địa đạo Củ Chi xây dựng,dân tộc Việt Nam,làng quê,làng Giải Phóng,khu vực 3 mô hình thu,quân giải phóng miền Nam,khu di tích địa đạo Củ Chi,địa đạo Củ Chi,năm 1968,Bùi Tống Nhật Vi hôm nay,quý vị,đất thép,dịp tết dương lịch,chiến dịch Tích 1 ,Củ Chi,đặc trưng tiêu biểu,vùng biển Đông,Tiệm Nệsĩqính Trường,Việt Nam,điểm cuối đường mòn Hồ Chí Minh,hệ thống địa đạo","thưa quý vị, địa đạo Củ Chi được xây dựng ở điểm cuối đường mòn Hồ Chí Minh, trên vùng đất được mệnh danh là đất thép để ca ngợi ý chí phòng thủ kiên cường của nông dân nơi này Trong chiến dịch Tích 1, hơn năm 1968, quân giải phóng miền Nam đã xuất phát từ hệ thống địa đạo này để tấn công vào Sài Gòn."
181,00:26:32.840,00:26:38.480,",địa đạo Củ Chi xây dựng,dân tộc Việt Nam,làng quê,làng Giải Phóng,khu vực 3 mô hình thu,quân giải phóng miền Nam,khu di tích địa đạo Củ Chi,địa đạo Củ Chi,năm 1968,Bùi Tống Nhật Vi hôm nay,quý vị,đất thép,dịp tết dương lịch,chiến dịch Tích 1 ,Củ Chi,đặc trưng tiêu biểu,vùng biển Đông,Tiệm Nệsĩqính Trường,Việt Nam,điểm cuối đường mòn Hồ Chí Minh,hệ thống địa đạo","thưa quý vị, địa đạo Củ Chi được xây dựng ở điểm cuối đường mòn Hồ Chí Minh, trên vùng đất được mệnh danh là đất thép để ca ngợi ý chí phòng thủ kiên cường của nông dân nơi này Trong chiến dịch Tích 1, hơn năm 1968, quân giải phóng miền Nam đã xuất phát từ hệ thống địa đạo này để tấn công vào Sài Gòn."
182,00:26:38.480,00:26:43.000,",địa đạo Củ Chi xây dựng,dân tộc Việt Nam,làng quê,làng Giải Phóng,khu vực 3 mô hình thu,quân giải phóng miền Nam,khu di tích địa đạo Củ Chi,địa đạo Củ Chi,năm 1968,Bùi Tống Nhật Vi hôm nay,quý vị,đất thép,dịp tết dương lịch,chiến dịch Tích 1 ,Củ Chi,đặc trưng tiêu biểu,vùng biển Đông,Tiệm Nệsĩqính Trường,Việt Nam,điểm cuối đường mòn Hồ Chí Minh,hệ thống địa đạo","thưa quý vị, địa đạo Củ Chi được xây dựng ở điểm cuối đường mòn Hồ Chí Minh, trên vùng đất được mệnh danh là đất thép để ca ngợi ý chí phòng thủ kiên cường của nông dân nơi này Trong chiến dịch Tích 1, hơn năm 1968, quân giải phóng miền Nam đã xuất phát từ hệ thống địa đạo này để tấn công vào Sài Gòn."
183,00:26:43.000,00:26:47.320,",địa đạo Củ Chi xây dựng,dân tộc Việt Nam,làng quê,làng Giải Phóng,khu vực 3 mô hình thu,quân giải phóng miền Nam,khu di tích địa đạo Củ Chi,địa đạo Củ Chi,năm 1968,Bùi Tống Nhật Vi hôm nay,quý vị,đất thép,dịp tết dương lịch,chiến dịch Tích 1 ,Củ Chi,đặc trưng tiêu biểu,vùng biển Đông,Tiệm Nệsĩqính Trường,Việt Nam,điểm cuối đường mòn Hồ Chí Minh,hệ thống địa đạo","thưa quý vị, địa đạo Củ Chi được xây dựng ở điểm cuối đường mòn Hồ Chí Minh, trên vùng đất được mệnh danh là đất thép để ca ngợi ý chí phòng thủ kiên cường của nông dân nơi này Trong chiến dịch Tích 1, hơn năm 1968, quân giải phóng miền Nam đã xuất phát từ hệ thống địa đạo này để tấn công vào Sài Gòn."
184,00:26:47.320,00:26:52.120,",địa đạo Củ Chi xây dựng,dân tộc Việt Nam,làng quê,làng Giải Phóng,khu vực 3 mô hình thu,quân giải phóng miền Nam,khu di tích địa đạo Củ Chi,địa đạo Củ Chi,năm 1968,Bùi Tống Nhật Vi hôm nay,quý vị,đất thép,dịp tết dương lịch,chiến dịch Tích 1 ,Củ Chi,đặc trưng tiêu biểu,vùng biển Đông,Tiệm Nệsĩqính Trường,Việt Nam,điểm cuối đường mòn Hồ Chí Minh,hệ thống địa đạo","thưa quý vị, địa đạo Củ Chi được xây dựng ở điểm cuối đường mòn Hồ Chí Minh, trên vùng đất được mệnh danh là đất thép để ca ngợi ý chí phòng thủ kiên cường của nông dân nơi này Trong chiến dịch Tích 1, hơn năm 1968, quân giải phóng miền Nam đã xuất phát từ hệ thống địa đạo này để tấn công vào Sài Gòn."
185,00:26:52.120,00:27:00.400,",địa đạo Củ Chi xây dựng,dân tộc Việt Nam,làng quê,làng Giải Phóng,khu vực 3 mô hình thu,quân giải phóng miền Nam,khu di tích địa đạo Củ Chi,địa đạo Củ Chi,năm 1968,Bùi Tống Nhật Vi hôm nay,quý vị,đất thép,dịp tết dương lịch,chiến dịch Tích 1 ,Củ Chi,đặc trưng tiêu biểu,vùng biển Đông,Tiệm Nệsĩqính Trường,Việt Nam,điểm cuối đường mòn Hồ Chí Minh,hệ thống địa đạo","thưa quý vị, địa đạo Củ Chi được xây dựng ở điểm cuối đường mòn Hồ Chí Minh, trên vùng đất được mệnh danh là đất thép để ca ngợi ý chí phòng thủ kiên cường của nông dân nơi này Trong chiến dịch Tích 1, hơn năm 1968, quân giải phóng miền Nam đã xuất phát từ hệ thống địa đạo này để tấn công vào Sài Gòn."
186,00:27:00.400,00:27:06.680,",địa đạo Củ Chi xây dựng,dân tộc Việt Nam,làng quê,làng Giải Phóng,khu vực 3 mô hình thu,quân giải phóng miền Nam,khu di tích địa đạo Củ Chi,địa đạo Củ Chi,năm 1968,Bùi Tống Nhật Vi hôm nay,quý vị,đất thép,dịp tết dương lịch,chiến dịch Tích 1 ,Củ Chi,đặc trưng tiêu biểu,vùng biển Đông,Tiệm Nệsĩqính Trường,Việt Nam,điểm cuối đường mòn Hồ Chí Minh,hệ thống địa đạo","thưa quý vị, địa đạo Củ Chi được xây dựng ở điểm cuối đường mòn Hồ Chí Minh, trên vùng đất được mệnh danh là đất thép để ca ngợi ý chí phòng thủ kiên cường của nông dân nơi này Trong chiến dịch Tích 1, hơn năm 1968, quân giải phóng miền Nam đã xuất phát từ hệ thống địa đạo này để tấn công vào Sài Gòn."
187,00:27:06.680,00:27:12.760,",địa đạo Củ Chi xây dựng,dân tộc Việt Nam,làng quê,làng Giải Phóng,khu vực 3 mô hình thu,quân giải phóng miền Nam,khu di tích địa đạo Củ Chi,địa đạo Củ Chi,năm 1968,Bùi Tống Nhật Vi hôm nay,quý vị,đất thép,dịp tết dương lịch,chiến dịch Tích 1 ,Củ Chi,đặc trưng tiêu biểu,vùng biển Đông,Tiệm Nệsĩqính Trường,Việt Nam,điểm cuối đường mòn Hồ Chí Minh,hệ thống địa đạo","thưa quý vị, địa đạo Củ Chi được xây dựng ở điểm cuối đường mòn Hồ Chí Minh, trên vùng đất được mệnh danh là đất thép để ca ngợi ý chí phòng thủ kiên cường của nông dân nơi này Trong chiến dịch Tích 1, hơn năm 1968, quân giải phóng miền Nam đã xuất phát từ hệ thống địa đạo này để tấn công vào Sài Gòn."
188,00:27:12.760,00:27:19.880,",địa đạo Củ Chi xây dựng,dân tộc Việt Nam,làng quê,làng Giải Phóng,khu vực 3 mô hình thu,quân giải phóng miền Nam,khu di tích địa đạo Củ Chi,địa đạo Củ Chi,năm 1968,Bùi Tống Nhật Vi hôm nay,quý vị,đất thép,dịp tết dương lịch,chiến dịch Tích 1 ,Củ Chi,đặc trưng tiêu biểu,vùng biển Đông,Tiệm Nệsĩqính Trường,Việt Nam,điểm cuối đường mòn Hồ Chí Minh,hệ thống địa đạo","thưa quý vị, địa đạo Củ Chi được xây dựng ở điểm cuối đường mòn Hồ Chí Minh, trên vùng đất được mệnh danh là đất thép để ca ngợi ý chí phòng thủ kiên cường của nông dân nơi này Trong chiến dịch Tích 1, hơn năm 1968, quân giải phóng miền Nam đã xuất phát từ hệ thống địa đạo này để tấn công vào Sài Gòn."
189,00:27:19.880,00:27:30.520,",địa đạo Củ Chi xây dựng,dân tộc Việt Nam,làng quê,làng Giải Phóng,khu vực 3 mô hình thu,quân giải phóng miền Nam,khu di tích địa đạo Củ Chi,địa đạo Củ Chi,năm 1968,Bùi Tống Nhật Vi hôm nay,quý vị,đất thép,dịp tết dương lịch,chiến dịch Tích 1 ,Củ Chi,đặc trưng tiêu biểu,vùng biển Đông,Tiệm Nệsĩqính Trường,Việt Nam,điểm cuối đường mòn Hồ Chí Minh,hệ thống địa đạo","thưa quý vị, địa đạo Củ Chi được xây dựng ở điểm cuối đường mòn Hồ Chí Minh, trên vùng đất được mệnh danh là đất thép để ca ngợi ý chí phòng thủ kiên cường của nông dân nơi này Trong chiến dịch Tích 1, hơn năm 1968, quân giải phóng miền Nam đã xuất phát từ hệ thống địa đạo này để tấn công vào Sài Gòn."
190,00:27:30.520,00:27:34.680,",địa đạo Củ Chi xây dựng,dân tộc Việt Nam,làng quê,làng Giải Phóng,khu vực 3 mô hình thu,quân giải phóng miền Nam,khu di tích địa đạo Củ Chi,địa đạo Củ Chi,năm 1968,Bùi Tống Nhật Vi hôm nay,quý vị,đất thép,dịp tết dương lịch,chiến dịch Tích 1 ,Củ Chi,đặc trưng tiêu biểu,vùng biển Đông,Tiệm Nệsĩqính Trường,Việt Nam,điểm cuối đường mòn Hồ Chí Minh,hệ thống địa đạo","thưa quý vị, địa đạo Củ Chi được xây dựng ở điểm cuối đường mòn Hồ Chí Minh, trên vùng đất được mệnh danh là đất thép để ca ngợi ý chí phòng thủ kiên cường của nông dân nơi này Trong chiến dịch Tích 1, hơn năm 1968, quân giải phóng miền Nam đã xuất phát từ hệ thống địa đạo này để tấn công vào Sài Gòn."
191,00:27:34.680,00:27:40.160,",địa đạo Củ Chi xây dựng,dân tộc Việt Nam,làng quê,làng Giải Phóng,khu vực 3 mô hình thu,quân giải phóng miền Nam,khu di tích địa đạo Củ Chi,địa đạo Củ Chi,năm 1968,Bùi Tống Nhật Vi hôm nay,quý vị,đất thép,dịp tết dương lịch,chiến dịch Tích 1 ,Củ Chi,đặc trưng tiêu biểu,vùng biển Đông,Tiệm Nệsĩqính Trường,Việt Nam,điểm cuối đường mòn Hồ Chí Minh,hệ thống địa đạo","thưa quý vị, địa đạo Củ Chi được xây dựng ở điểm cuối đường mòn Hồ Chí Minh, trên vùng đất được mệnh danh là đất thép để ca ngợi ý chí phòng thủ kiên cường của nông dân nơi này Trong chiến dịch Tích 1, hơn năm 1968, quân giải phóng miền Nam đã xuất phát từ hệ thống địa đạo này để tấn công vào Sài Gòn."
192,00:27:40.160,00:27:47.440,"thành phố Hồ Chí Minh,dự án âm nhạc,phim Việt,nghệ sĩ thành phố,sản phẩm âm nhạc","Ngày nay, địa đạo Củ Chi còn khoảng 120 km được bảo vệ và đã trở thành một điểm đến hấp dẫn cho du khách khi đến thăm thành phố Hồ Chí Minh."
193,00:27:47.440,00:28:16.800,"Quốc tế thành phố Hồ Chí Minh,Sài Gòn tổ chức hàng,Ban nhạc Sống Phà,dự án Thành phố,ban nhạc,thành phố Hồ Chí Minh,sự kiện văn hóa,chủ đề Hòa Gua 2022,địa điểm văn hóa,cái ngành công nghiệp âm nhạc Việt Nam,ban nhạc sống",Em Bùi Tống Nhật Vi hôm nay đã có buổi trải nghiệm ngoại khóa thú vị cùng các bạn của mình tại khu di tích địa đạo Củ Chi.
194,00:28:16.800,00:28:22.360,"Quốc tế thành phố Hồ Chí Minh,Sài Gòn tổ chức hàng,Ban nhạc Sống Phà,dự án Thành phố,ban nhạc,thành phố Hồ Chí Minh,sự kiện văn hóa,chủ đề Hòa Gua 2022,địa điểm văn hóa,cái ngành công nghiệp âm nhạc Việt Nam,ban nhạc sống",Được xuống hầm tận mắt nhìn thấy không gian sống và chiến đấu của quân dân nơi này.
195,00:28:22.360,00:28:26.600,"Quốc tế thành phố Hồ Chí Minh,Sài Gòn tổ chức hàng,Ban nhạc Sống Phà,dự án Thành phố,ban nhạc,thành phố Hồ Chí Minh,sự kiện văn hóa,chủ đề Hòa Gua 2022,địa điểm văn hóa,cái ngành công nghiệp âm nhạc Việt Nam,ban nhạc sống","Trước giờ em chưa có cơ hội được đến đây, sau khi đến đây rồi thì em mới cảm thấy được là thực sự Việt Nam thực sự rất hào hùng."
196,00:28:26.600,00:28:37.440,"Quốc tế thành phố Hồ Chí Minh,Sài Gòn tổ chức hàng,Ban nhạc Sống Phà,dự án Thành phố,ban nhạc,thành phố Hồ Chí Minh,sự kiện văn hóa,chủ đề Hòa Gua 2022,địa điểm văn hóa,cái ngành công nghiệp âm nhạc Việt Nam,ban nhạc sống","Đường hầm rất là hẹp và tối, để có thể sinh hoạt khác ở đó thì em cả ngay đó là một điều rất là nhanh, gương mẫu và mục đích cũng là để cho các bạn hiểu rõ hơn về cái lịch sử hào hùng của dân tộc Việt Nam chúng ta trong thời kỳ kháng chiến chống Mỹ."
197,00:28:37.440,00:28:42.320,"Quốc tế thành phố Hồ Chí Minh,Sài Gòn tổ chức hàng,Ban nhạc Sống Phà,dự án Thành phố,ban nhạc,thành phố Hồ Chí Minh,sự kiện văn hóa,chủ đề Hòa Gua 2022,địa điểm văn hóa,cái ngành công nghiệp âm nhạc Việt Nam,ban nhạc sống",Cái hiện trạng của địa đạo Củ Chi hiện tại đang rất là start-up Bên cạnh đó thì cũng có bổ sung thêm rất nhiều cái khu vui chơi giải trí.
198,00:28:42.320,00:28:46.520,"Quốc tế thành phố Hồ Chí Minh,Sài Gòn tổ chức hàng,Ban nhạc Sống Phà,dự án Thành phố,ban nhạc,thành phố Hồ Chí Minh,sự kiện văn hóa,chủ đề Hòa Gua 2022,địa điểm văn hóa,cái ngành công nghiệp âm nhạc Việt Nam,ban nhạc sống",Các bạn trẻ thời nay thì nên tìm đến những cái địa chỉ như thế này.
199,00:28:46.520,00:28:54.640,"Quốc tế thành phố Hồ Chí Minh,Sài Gòn tổ chức hàng,Ban nhạc Sống Phà,dự án Thành phố,ban nhạc,thành phố Hồ Chí Minh,sự kiện văn hóa,chủ đề Hòa Gua 2022,địa điểm văn hóa,cái ngành công nghiệp âm nhạc Việt Nam,ban nhạc sống","Cô tái hiện làng Giải Phóng, nơi du khách có thể cảm nhận không khí của làng quê xưa với nhà tranh, lũy tre, giếng nước."
200,00:28:54.640,00:28:59.040,"Quốc tế thành phố Hồ Chí Minh,Sài Gòn tổ chức hàng,Ban nhạc Sống Phà,dự án Thành phố,ban nhạc,thành phố Hồ Chí Minh,sự kiện văn hóa,chủ đề Hòa Gua 2022,địa điểm văn hóa,cái ngành công nghiệp âm nhạc Việt Nam,ban nhạc sống","Nhiều năm sinh sống tại nước ngoài, kỳ nghỉ lễ năm nay, bà Lâm Trần chọn khu di tích địa đạo Củ Chi để đưa gia đình đến tham quan, tìm hiểu qua rất gia đình."
201,00:28:59.040,00:29:03.840,"Quốc tế thành phố Hồ Chí Minh,Sài Gòn tổ chức hàng,Ban nhạc Sống Phà,dự án Thành phố,ban nhạc,thành phố Hồ Chí Minh,sự kiện văn hóa,chủ đề Hòa Gua 2022,địa điểm văn hóa,cái ngành công nghiệp âm nhạc Việt Nam,ban nhạc sống","Đi thì muốn, mình muốn biết theo lịch sử của nước Việt Nam mình, cái tính lịch sử của người dân cũng như chính quyền đang giữ lại được tái hiện lại những cái hình ảnh rất là chân thực này."
202,00:29:03.840,00:29:09.840,"Quốc tế thành phố Hồ Chí Minh,Sài Gòn tổ chức hàng,Ban nhạc Sống Phà,dự án Thành phố,ban nhạc,thành phố Hồ Chí Minh,sự kiện văn hóa,chủ đề Hòa Gua 2022,địa điểm văn hóa,cái ngành công nghiệp âm nhạc Việt Nam,ban nhạc sống","Xưa thì khi đến đây là Củ Chi thì trước hết thì du khách sẽ đến tuyến Đang Tiệm Nệsĩqính Trường, sau đó chúng ta sẽ tham quan các khu chế hiện tượng cậcitham quan, hồ cảnh quan ở một vùng biển Đông, trong đó có tham quan tới khu vực 3 mô hình thu nhỏ đặc trưng tiêu biểu của 3 miền, có thể là sử dụng một số các trò chơi trên mặt nước."
203,00:29:09.840,00:29:16.760,"Quốc tế thành phố Hồ Chí Minh,Sài Gòn tổ chức hàng,Ban nhạc Sống Phà,dự án Thành phố,ban nhạc,thành phố Hồ Chí Minh,sự kiện văn hóa,chủ đề Hòa Gua 2022,địa điểm văn hóa,cái ngành công nghiệp âm nhạc Việt Nam,ban nhạc sống",Và đặc biệt là trong cái dịp tết dương lịch này thì bên chị là cứ thi công cải tạo này cái vườn hoa để làm một cái điểm khách đến chụp ảnh lưu niệm là Vũ Thị Du.
204,00:29:16.760,00:29:22.320,"Quốc tế thành phố Hồ Chí Minh,Sài Gòn tổ chức hàng,Ban nhạc Sống Phà,dự án Thành phố,ban nhạc,thành phố Hồ Chí Minh,sự kiện văn hóa,chủ đề Hòa Gua 2022,địa điểm văn hóa,cái ngành công nghiệp âm nhạc Việt Nam,ban nhạc sống",Khách đến đây thì cũng rất là nhiều với tường và trong đó thì cũng có rất nhiều các cô rất tối và cũng đã từng sống chiến đấu ở đây.
205,00:29:22.320,00:29:28.080,"Quốc tế thành phố Hồ Chí Minh,Sài Gòn tổ chức hàng,Ban nhạc Sống Phà,dự án Thành phố,ban nhạc,thành phố Hồ Chí Minh,sự kiện văn hóa,chủ đề Hòa Gua 2022,địa điểm văn hóa,cái ngành công nghiệp âm nhạc Việt Nam,ban nhạc sống","Các cô các chú rất là xúc động, đặc biệt là có tặng."
206,00:29:28.080,00:29:37.160,"với lại HTV,Cơ Nét Xinh,chương trình Việt Nam tươi đẹp,Trung,Dũng viết,khán giả htvat,HTV,sân sân chim lợn,vai trò đạo diễn,mạng xã hội,nhạc xuân,dự án âm nhạc,Dũng,nhân xuân,Thư,làn sóng HTV,Thư gửi,tết thập kỷ","Còn làm sao phải làm tốt các phong cách truyền, các bạn để cho con cháu ngày sao cảm nhận được cái sự gian khổ của lớp than phía trước."
207,00:29:37.160,00:29:48.600,"Dũng,nhân xuân,với lại HTV,Cơ Nét Xinh,chương trình Việt Nam tươi đẹp,Trung,khán giả htvat,HTV,Thư,sân sân chim lợn,vai trò đạo diễn,mạng xã hội,tết thập kỷ,nhạc xuân,làn sóng HTV,dự án âm nhạc,Thư gửi,Dũng viết","cùng với du lịch, văn hóa, nghệ thuật cũng là một trong những điểm sáng nổi bật tại thành phố Hồ Chí Minh trong năm qua với nhiều hoạt động để lại dấu ấn trong lòng công chúng, nhất là các dự án âm nhạc ở không gian cộng đồng."
208,00:29:48.600,00:29:54.240,"Dũng,nhân xuân,với lại HTV,Cơ Nét Xinh,chương trình Việt Nam tươi đẹp,Trung,khán giả htvat,HTV,Thư,sân sân chim lợn,vai trò đạo diễn,mạng xã hội,tết thập kỷ,nhạc xuân,làn sóng HTV,dự án âm nhạc,Thư gửi,Dũng viết","Bên cạnh đó, nhiều sản phẩm âm nhạc cá nhân đã ra mắt, nhiều bộ phim Việt được đầu tư kinh phí lớn, tạo được tiếng vang trên thị trường."
209,00:29:54.240,00:30:06.760,"Dũng,nhân xuân,với lại HTV,Cơ Nét Xinh,chương trình Việt Nam tươi đẹp,Trung,khán giả htvat,HTV,Thư,sân sân chim lợn,vai trò đạo diễn,mạng xã hội,tết thập kỷ,nhạc xuân,làn sóng HTV,dự án âm nhạc,Thư gửi,Dũng viết","Và trong ngày đầu năm mới 2023, hãy cùng các nghệ sĩ thành phố nói về những thành tựu đã làm được và những dự án mới tích cực, phấn khởi trong dịp chảy nhộn nhịp của thị trường giải trí."
210,00:30:06.760,00:30:11.680,"Dũng,nhân xuân,với lại HTV,Cơ Nét Xinh,chương trình Việt Nam tươi đẹp,Trung,khán giả htvat,HTV,Thư,sân sân chim lợn,vai trò đạo diễn,mạng xã hội,tết thập kỷ,nhạc xuân,làn sóng HTV,dự án âm nhạc,Thư gửi,Dũng viết","Lễ hội Âm nhạc Quốc tế thành phố Hồ Chí Minh với chủ đề Hòa Gua 2022 là sự kiện văn hóa lớn với hơn 250 nghệ sĩ trong và ngoài nước biểu diễn cùng Ban nhạc Sống Phà mà chúng ta mang những cái gì đỉnh cao nhất ở trong âm nhạc, đó là nhạc công trình diễn và gọi là trình tấu với ca sĩ."
211,00:30:11.680,00:30:17.040,"Dũng,nhân xuân,với lại HTV,Cơ Nét Xinh,chương trình Việt Nam tươi đẹp,Trung,khán giả htvat,HTV,Thư,sân sân chim lợn,vai trò đạo diễn,mạng xã hội,tết thập kỷ,nhạc xuân,làn sóng HTV,dự án âm nhạc,Thư gửi,Dũng viết","Mà ca sĩ phải hát live với ban nhạc, cái chất lượng nó sẽ được nâng cao, và khán giả cũng sẽ quen với cái chất lượng đó, thì đấy là một cái tín hiệu rất là mừng cho cả cái gọi là cái ngành công nghiệp âm nhạc Việt Nam, dự án Thành phố tôi yêu Lai Mi Sài Gòn được tổ chức hàng tháng tại những địa điểm văn hóa, lịch sử nổi tiếng của thành phố, mang lại sự tươi mới, sôi nổi, bùng nổ của những người trẻ, luôn mang trong mình nguồn năng lượng dồi dào, thể hiện sức sống của một thành phố lớn trong năm qua."
212,00:30:17.040,00:30:21.640,"Dũng,nhân xuân,với lại HTV,Cơ Nét Xinh,chương trình Việt Nam tươi đẹp,Trung,khán giả htvat,HTV,Thư,sân sân chim lợn,vai trò đạo diễn,mạng xã hội,tết thập kỷ,nhạc xuân,làn sóng HTV,dự án âm nhạc,Thư gửi,Dũng viết","Những không gian âm nhạc cộng đồng phục vụ cho du khách, cho công chúng đã được đầu tư chuyên nghiệp với hình thức trình diễn cùng ban nhạc sống đã mang âm nhạc văn hóa đến gần nhất với từng người dân trong thành quả chung có đóng góp của cá nhân nghệ sĩ với nhiều dự án cụ thể, nhất là những nghệ sĩ đã sinh ra, lớn lên và gắn bó với thành phố Hồ Chí Minh trong suốt con đường hoạt động nghệ thuật."
213,00:30:21.640,00:30:32.520,"Dũng,nhân xuân,với lại HTV,Cơ Nét Xinh,chương trình Việt Nam tươi đẹp,Trung,khán giả htvat,HTV,Thư,sân sân chim lợn,vai trò đạo diễn,mạng xã hội,tết thập kỷ,nhạc xuân,làn sóng HTV,dự án âm nhạc,Thư gửi,Dũng viết","trong năm mới này thì Dũng vẫn tiếp tục ờ, sẽ gửi đến mọi người một cái dự án âm nhạc mới của mình, mà là những bài hát đi, có nghĩa là chính Dũng viết và cũng rất là hy vọng là thông qua được Cơ Nét Xinh lần này thì chúng ta sẽ chữa lành cho nhau, dù là những vết thương trong lòng của mình nhỏ hay là lớn."
214,00:30:32.520,00:30:41.960,"Dũng,nhân xuân,với lại HTV,Cơ Nét Xinh,chương trình Việt Nam tươi đẹp,Trung,khán giả htvat,HTV,Thư,sân sân chim lợn,vai trò đạo diễn,mạng xã hội,tết thập kỷ,nhạc xuân,làn sóng HTV,dự án âm nhạc,Thư gửi,Dũng viết","trong năm mới này thì Dũng vẫn tiếp tục ờ, sẽ gửi đến mọi người một cái dự án âm nhạc mới của mình, mà là những bài hát đi, có nghĩa là chính Dũng viết và cũng rất là hy vọng là thông qua được Cơ Nét Xinh lần này thì chúng ta sẽ chữa lành cho nhau, dù là những vết thương trong lòng của mình nhỏ hay là lớn."
215,00:30:41.960,00:30:46.800,"Dũng,nhân xuân,với lại HTV,Cơ Nét Xinh,chương trình Việt Nam tươi đẹp,Trung,khán giả htvat,HTV,Thư,sân sân chim lợn,vai trò đạo diễn,mạng xã hội,tết thập kỷ,nhạc xuân,làn sóng HTV,dự án âm nhạc,Thư gửi,Dũng viết","trong năm mới này thì Dũng vẫn tiếp tục ờ, sẽ gửi đến mọi người một cái dự án âm nhạc mới của mình, mà là những bài hát đi, có nghĩa là chính Dũng viết và cũng rất là hy vọng là thông qua được Cơ Nét Xinh lần này thì chúng ta sẽ chữa lành cho nhau, dù là những vết thương trong lòng của mình nhỏ hay là lớn."
216,00:30:46.800,00:30:51.880,"Dũng,nhân xuân,với lại HTV,Cơ Nét Xinh,chương trình Việt Nam tươi đẹp,Trung,khán giả htvat,HTV,Thư,sân sân chim lợn,vai trò đạo diễn,mạng xã hội,tết thập kỷ,nhạc xuân,làn sóng HTV,dự án âm nhạc,Thư gửi,Dũng viết","trong năm mới này thì Dũng vẫn tiếp tục ờ, sẽ gửi đến mọi người một cái dự án âm nhạc mới của mình, mà là những bài hát đi, có nghĩa là chính Dũng viết và cũng rất là hy vọng là thông qua được Cơ Nét Xinh lần này thì chúng ta sẽ chữa lành cho nhau, dù là những vết thương trong lòng của mình nhỏ hay là lớn."
217,00:30:51.880,00:30:56.280,"Dũng,nhân xuân,với lại HTV,Cơ Nét Xinh,chương trình Việt Nam tươi đẹp,Trung,khán giả htvat,HTV,Thư,sân sân chim lợn,vai trò đạo diễn,mạng xã hội,tết thập kỷ,nhạc xuân,làn sóng HTV,dự án âm nhạc,Thư gửi,Dũng viết","trong năm mới này thì Dũng vẫn tiếp tục ờ, sẽ gửi đến mọi người một cái dự án âm nhạc mới của mình, mà là những bài hát đi, có nghĩa là chính Dũng viết và cũng rất là hy vọng là thông qua được Cơ Nét Xinh lần này thì chúng ta sẽ chữa lành cho nhau, dù là những vết thương trong lòng của mình nhỏ hay là lớn."
218,00:30:56.280,00:31:01.160,"Dũng,nhân xuân,với lại HTV,Cơ Nét Xinh,chương trình Việt Nam tươi đẹp,Trung,khán giả htvat,HTV,Thư,sân sân chim lợn,vai trò đạo diễn,mạng xã hội,tết thập kỷ,nhạc xuân,làn sóng HTV,dự án âm nhạc,Thư gửi,Dũng viết","trong năm mới này thì Dũng vẫn tiếp tục ờ, sẽ gửi đến mọi người một cái dự án âm nhạc mới của mình, mà là những bài hát đi, có nghĩa là chính Dũng viết và cũng rất là hy vọng là thông qua được Cơ Nét Xinh lần này thì chúng ta sẽ chữa lành cho nhau, dù là những vết thương trong lòng của mình nhỏ hay là lớn."
