Scene number,Start,End,Keywords,Description
141,00:21:37.160,00:21:43.160,"Khu Công nghệ cao,Vua Hùng,Khu Công nghệ cao thành phố Hồ Chí Minh,đoàn kiều bào,tầm thương hiệu,hương dân lễ,Mỹ,khoa học công nghệ,vườn ươm doanh nghiệp,tổng vốn,Khu công nghệ cao","dù cũng đi đi về về giữa hai nước nhưng tôi rất yêu thích nước Việt Nam và đặc biệt lần này thông qua các di tích, biệt động tuy nhỏ nhưng có thể chứa đựng hàng trăm vũ khí và cùng những con người nhỏ bé nhưng sức chiến đấu lại vô cùng lớn, tôi thật sự rất ấn tượng, thưa quý vị, những ngôi nhà bình dị giữa lòng thành phố như thế này lại là nơi cất giấu vũ khí cũng như là mật thư của các chiến sĩ biệt động Sài Gòn năm xưa."
142,00:21:43.160,00:21:47.600,"Khu Công nghệ cao,Vua Hùng,Khu Công nghệ cao thành phố Hồ Chí Minh,đoàn kiều bào,tầm thương hiệu,hương dân lễ,Mỹ,khoa học công nghệ,vườn ươm doanh nghiệp,tổng vốn,Khu công nghệ cao",Và được tận mắt nhìn thấy những di tích này đã mang đến những cảm xúc vô cùng đặc biệt cho những kiều bào tham quan ngày hôm nay.
143,00:21:47.600,00:21:52.400,"Khu Công nghệ cao,Vua Hùng,Khu Công nghệ cao thành phố Hồ Chí Minh,đoàn kiều bào,tầm thương hiệu,hương dân lễ,Mỹ,khoa học công nghệ,vườn ươm doanh nghiệp,tổng vốn,Khu công nghệ cao","Người lớn tuổi thì có thể hoài niệm về những năm tháng chiến đấu gian khổ, còn những người trẻ thì có thể hiểu rõ hơn về lòng yêu nước, về trí thông minh cũng như lòng quả cảm của các chiến sĩ biệt động Sài Gòn năm xưa."
144,00:21:52.400,00:21:56.800,"Khu Công nghệ cao,Vua Hùng,Khu Công nghệ cao thành phố Hồ Chí Minh,đoàn kiều bào,tầm thương hiệu,hương dân lễ,Mỹ,khoa học công nghệ,vườn ươm doanh nghiệp,tổng vốn,Khu công nghệ cao","Trở về quê hương trong dịp phương mới, sáng nay đoàn đại biểu kiều bào đã rất phấn khởi đến thăm Công viên phần mềm Quang Trung."
145,00:21:56.800,00:22:01.760,"Khu Công nghệ cao,Vua Hùng,Khu Công nghệ cao thành phố Hồ Chí Minh,đoàn kiều bào,tầm thương hiệu,hương dân lễ,Mỹ,khoa học công nghệ,vườn ươm doanh nghiệp,tổng vốn,Khu công nghệ cao",Hiện không ít doanh nghiệp hoạt động tại đây do kiều bào sáng lập và quản lý.
146,00:22:01.760,00:22:06.560,"Khu Công nghệ cao,Vua Hùng,Khu Công nghệ cao thành phố Hồ Chí Minh,đoàn kiều bào,tầm thương hiệu,hương dân lễ,Mỹ,khoa học công nghệ,vườn ươm doanh nghiệp,tổng vốn,Khu công nghệ cao","Với yêu cầu phát triển hiện nay, nơi đây luôn cần có nhiều trí thức, doanh nhân, kiều bào về cùng chung tay xây dựng."
147,00:22:06.560,00:22:12.440,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh","Trở về từ Anh Quốc sau 8 năm, anh Hương Hình không chỉ mở cơ sở kinh doanh tại thành phố Hồ Chí Minh mà còn bày tỏ niềm hứng thú với việc đầu tư phát triển công ty công nghệ trong tương lai thấy họ cũng phát triển rồi."
148,00:22:12.440,00:22:16.600, ,"Anh đã tăng trưởng gấp trăm lần so với những năm đầu tiên và hy vọng tất cả các doanh nghiệp khác đều cùng được tận hưởng cái sự tăng trưởng mạnh mẽ này, các đại biểu đánh giá cao về việc đầu tư phát triển phần mềm và xem đây không chỉ là những giải pháp công nghệ mà còn là sản phẩm để Việt Nam vươn ra biển lớn."
149,00:22:16.600,00:22:20.800, ,Sự phát triển của các doanh nghiệp tại Công viên phần mềm Quang Trung được xem là bước đệm rất tốt.
150,00:22:20.800,00:22:25.720,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh","Và mỗi một doanh nghiệp là chúng ta có cái cái mạnh riêng của mình, thì cái trung tâm phần mềm này đó là cái sân chơi."
151,00:22:25.720,00:22:34.640,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",Ở những sân chơi đó nó phải cần kết nối.
152,00:22:34.640,00:22:39.320,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh","Trong khuôn khổ chuyến thăm các doanh nghiệp kiều bào tại Công viên phần mềm Quang Trung, Đoàn đại biểu kiều bào cũng đã trao những phần quà Tết cho các hoàn cảnh khó khăn tại đây nhân dịp Tết đến Xuân về."
153,00:22:39.320,00:22:43.720,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",Ban Quản lý Khu Công nghệ cao thành phố Hồ Chí Minh đã tổ chức buổi đón tiếp đoàn kiều bào tham quan thực tế tại vườn ươm doanh nghiệp của đơn vị.
154,00:22:43.720,00:22:48.400,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh","Sau 20 năm hoạt động, Khu Công nghệ cao là nơi tập trung, liên kết hoạt động nghiên cứu và phát triển khoa học công nghệ hiện đại của thành phố."
155,00:22:48.400,00:22:56.200,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh","Hiện có 160 dự án còn hiệu lực với tổng vốn đầu tư tương đương hơn 12 tỷ đô la Mỹ, Khu công nghệ cao đã vươn tầm thương hiệu quốc tế, trở thành điểm đến đáng tin cậy về đầu tư của hơn 10 tập đoàn công nghệ cao hàng đầu thế giới."
156,00:22:56.200,00:23:00.440,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh","Cũng trong sáng nay, đoàn cũng đã đến thắp hương dân lễ tưởng nhớ công ơn các Vua Hùng đã có công dựng nước và giữ nước tại Công viên Lịch sử Văn hóa Thành phố Hồ Chí Minh"
157,00:23:00.440,00:23:05.640,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",ờ
158,00:23:05.640,00:23:10.960,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",ơn.
159,00:23:10.960,00:23:17.000,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",ơn.
160,00:23:17.000,00:23:22.640,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",ơn.
161,00:23:22.640,00:23:28.600,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",ơn.
162,00:23:28.600,00:23:34.600,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",ơn.
163,00:23:34.600,00:23:38.800,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",ơn.
164,00:23:38.800,00:23:46.800,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",ơn.
165,00:23:46.800,00:23:51.120,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",ơn.
166,00:23:51.120,00:23:56.400,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",ơn.
167,00:23:56.400,00:24:02.400,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",ơn.
168,00:24:02.400,00:24:18.160,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",ơn.
169,00:24:18.160,00:24:23.000,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",ơn.
170,00:24:23.000,00:24:28.760,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",ơn.
171,00:24:28.760,00:24:36.040,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",ơn.
172,00:24:36.040,00:24:42.960,"Bít Song,Việt Nam,đoàn tàu,người Việt Nam nước ngoài,Hải Quân,dòng máu,thời kỳ chiến tranh,mặt sông Cấm,lãnh đạo thành phố,gia đình chính sách,Đào Củ Chi,bà con kiều bào,khu tái hiện,phim 3 d,bến Bạch Tăng,dân thành phố,sông Sài Gòn,đường Hồ Chí Minh,Đức,Nữ Đoàn,tổng thể 2,lịch sử Việt Nam,bề dày lịch sử,Số Môn,cộng đồng người Việt Nam,Đoàn tham quan,phần 3,đất nước Việt Nam,di tích lịch sử,hình ảnh anh hùng,anh hùng liệt,Chợ Lớn Gia Định,quà Tết,địa đạo Củ Chi,thành phố Hồ Chí Minh,quận 1,bến Linh Đông,lãnh đạo Khu ủy và Quân khu Sài Gòn,Mai hôm qua,thành phố Chí Minh",ơn.
173,00:24:42.960,00:25:04.520,"Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Phan Văn Mãi nhấn mạnh,kính thưa quý vị,thương hiệu sản phẩm,bảo chứng chất lượng,tình hình kinh tế,Trung tâm Hội nghị trên Xen Tơ,Lễ trao Giải thưởng,chất lượng sản phẩm,Thương hiệu Vàng thành phố Hồ Chí Minh lần thứ 3,dịp đầu",40 kiều bào của đoàn Số Môn đang chuẩn bị bước lên trên hết xong để chuẩn bị tham quan thành phố Hồ Chí Minh từ mặt sông Cấm vào và đây là loại vận tải đặc biệt ở thành phố Hồ Chí Minh đã tạo được điểm nhấn trong lòng du khách cũng như là người dân thành phố trong thời gian qua.
174,00:25:04.520,00:25:10.040,"Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Phan Văn Mãi nhấn mạnh,kính thưa quý vị,thương hiệu sản phẩm,bảo chứng chất lượng,tình hình kinh tế,Trung tâm Hội nghị trên Xen Tơ,Lễ trao Giải thưởng,chất lượng sản phẩm,Thương hiệu Vàng thành phố Hồ Chí Minh lần thứ 3,dịp đầu","Ngạc nhiên, thú vị là cảm nhận chung của bà con kiều bào khi có dịp tham quan thành phố bằng Bít Song, xuất phát từ bến Bạch Tăng, quận 1 đến bến Linh Đông, thành phố Thủ Đức."
175,00:25:10.040,00:25:16.160,"Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Phan Văn Mãi nhấn mạnh,kính thưa quý vị,thương hiệu sản phẩm,bảo chứng chất lượng,tình hình kinh tế,Trung tâm Hội nghị trên Xen Tơ,Lễ trao Giải thưởng,chất lượng sản phẩm,Thương hiệu Vàng thành phố Hồ Chí Minh lần thứ 3,dịp đầu",Đây là một góc nhìn rất khác về một thành phố vốn đã rất thân thuộc với bà con kiều bào.
176,00:25:16.160,00:25:20.600,"Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Phan Văn Mãi nhấn mạnh,kính thưa quý vị,thương hiệu sản phẩm,bảo chứng chất lượng,tình hình kinh tế,Trung tâm Hội nghị trên Xen Tơ,Lễ trao Giải thưởng,chất lượng sản phẩm,Thương hiệu Vàng thành phố Hồ Chí Minh lần thứ 3,dịp đầu",Đây là chuyến đầu tiên mà tôi đi.
177,00:25:20.600,00:25:27.200,"Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Phan Văn Mãi nhấn mạnh,kính thưa quý vị,thương hiệu sản phẩm,bảo chứng chất lượng,tình hình kinh tế,Trung tâm Hội nghị trên Xen Tơ,Lễ trao Giải thưởng,chất lượng sản phẩm,Thương hiệu Vàng thành phố Hồ Chí Minh lần thứ 3,dịp đầu","Cái bằng thuyền thì muốn đi từ lâu rồi, mình chưa có dịp đi thì cái trải nghiệm rất là thú vị cho một thành phố lớn và phải có với sự rất là tốt."
