Scene number,Start,End,Keywords,Description
173,00:25:37.000,00:25:41.680,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy",Làm sao để mà phải tăng nhanh số lao động mà phải dựa vào.
174,00:25:41.680,00:25:46.080,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","Không phải chỉ có ngành các những ngành kinh tế truyền thống nữa mà phải dựa vào những ngành kinh tế mới, ví dụ như là kinh tế số."
175,00:25:46.080,00:25:52.840,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","Nhiều chuyên gia đánh giá, Nghị quyết 31 ra đời ngay thời điểm khởi công hàng loạt dự án giao thông liên vùng sẽ là cú hích tâm lý để tăng sức hút đầu tư tại thành phố Hồ Chí Minh."
176,00:25:52.840,00:25:58.920,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","Một cơ chế kịp thời và rõ ràng chính là điều mà thành phố Hồ Chí Minh cần nhất để phát huy những tiềm lực sẵn có, sáng tạo, chủ động, đột phá."
177,00:25:58.920,00:26:05.000,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","Có nghĩa là nó phải theo những cái nguyên tắc, đôi khi không phải theo cái kiểu thông thường."
178,00:26:05.000,00:26:10.800,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","Cho nên phải có một cơ chế thoát thì cán bộ mới mạnh dạn làm, chứ nếu chúng ta căn cứ vào những cái điều lệ, những cái quy định mà khi mà vượt qua khỏi cái đó thì thành ra là có bị khuyết điểm hết thì nó sẽ trở ngại."
179,00:26:10.800,00:26:18.520,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy",Cho nên bắt buộc là phải mở rộng cơ chế.
180,00:26:18.520,00:26:22.880,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","8 năm thực hiện Nghị quyết 31 tiếp theo sẽ là khoảng thời gian thành phố phải tính toán khéo léo nguồn lực để đầu tư đúng trọng điểm, Trong đó, quan trọng nhất là việc hình thành các trung tâm nghiên cứu đổi mới sáng tạo, nâng chất lượng nguồn nhân lực để nhân đôi mức thu nhập bình quân đầu người hiện nay."
181,00:26:22.880,00:26:28.680,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","Trước đây nếu mà khu công nghiệp bình thường thì chỉ có nhân lực sản xuất thôi, còn bây giờ nhân lực cho nghiên cứu phát triển, tạo ra những sản phẩm mới, những công nghệ mới, những những cái đổi mới, tức là leo đổi mới sáng tạo."
182,00:26:28.680,00:26:35.520,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy",Như vậy thì cái nguồn nhân lực này lại phải đòi hỏi phải có một quá trình đào tạo và có một chính sách khuyến khích.
183,00:26:35.520,00:26:40.880,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","Cái tỷ lệ mà phân chia ngân sách tức là nó làm cho cái phần là coi như cái phương tiện, đó là một cái lực đẩy là chính, nhưng mà chúng ta với cái cơ chế mà thoát, nó sẽ tạo rất nhiều lực để phụ nữ, mà tổng nhữngđể phụ cả khi nó lớn hơn nhiều lần có lực đẩy chính, tức là đối tác công tư, những cái chế độ khuyến khích các nhà đầu tư trong nước, ngoài nước cùng vào là góp phần xây dựng những cơ chế đột phá được triển khai sẽ là tiền đề quan trọng để thành phố Hồ Chí Minh phát huy sức mạnh là trung tâm của vùng và khu vực."
184,00:26:40.880,00:26:46.320,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","Nghị quyết 31 được xem là định hướng rất quan trọng về mặt chủ trương, chính sách đối với thành phố Hồ Chí Minh, tạo động lực lớn cho Đảng bộ, chính quyền và nhân dân thành phố, người dân thành phố, cử tri cao niên đã bày tỏ với phóng viên HTV về sự phấn khởi và những gửi gắm và kỳ vọng cho sự phát triển của thành phố là cử tri rất quan tâm và theo dõi sát sao Nghị quyết 31, bà Hoàng Thị Lợi phấn khởi với những mục tiêu mới cho thành phố trong những ngày đầu năm mới: Các dự án quy hoạch nâng cao kết cấu hạ tầng giao thông, kết cấu lô dít tích, đổi mới mô hình tăng trưởng và tập trung liên kết vùng là những vấn đề mà cử tri Hoàng Thị Lợi rất tâm đắc."
185,00:26:46.320,00:26:51.320,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","Nghị quyết 31 được xem là định hướng rất quan trọng về mặt chủ trương, chính sách đối với thành phố Hồ Chí Minh, tạo động lực lớn cho Đảng bộ, chính quyền và nhân dân thành phố, người dân thành phố, cử tri cao niên đã bày tỏ với phóng viên HTV về sự phấn khởi và những gửi gắm và kỳ vọng cho sự phát triển của thành phố là cử tri rất quan tâm và theo dõi sát sao Nghị quyết 31, bà Hoàng Thị Lợi phấn khởi với những mục tiêu mới cho thành phố trong những ngày đầu năm mới: Các dự án quy hoạch nâng cao kết cấu hạ tầng giao thông, kết cấu lô dít tích, đổi mới mô hình tăng trưởng và tập trung liên kết vùng là những vấn đề mà cử tri Hoàng Thị Lợi rất tâm đắc."
186,00:26:51.320,00:26:56.320,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","Nghị quyết 31 được xem là định hướng rất quan trọng về mặt chủ trương, chính sách đối với thành phố Hồ Chí Minh, tạo động lực lớn cho Đảng bộ, chính quyền và nhân dân thành phố, người dân thành phố, cử tri cao niên đã bày tỏ với phóng viên HTV về sự phấn khởi và những gửi gắm và kỳ vọng cho sự phát triển của thành phố là cử tri rất quan tâm và theo dõi sát sao Nghị quyết 31, bà Hoàng Thị Lợi phấn khởi với những mục tiêu mới cho thành phố trong những ngày đầu năm mới: Các dự án quy hoạch nâng cao kết cấu hạ tầng giao thông, kết cấu lô dít tích, đổi mới mô hình tăng trưởng và tập trung liên kết vùng là những vấn đề mà cử tri Hoàng Thị Lợi rất tâm đắc."
187,00:26:56.320,00:27:00.480,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","Nghị quyết 31 được xem là định hướng rất quan trọng về mặt chủ trương, chính sách đối với thành phố Hồ Chí Minh, tạo động lực lớn cho Đảng bộ, chính quyền và nhân dân thành phố, người dân thành phố, cử tri cao niên đã bày tỏ với phóng viên HTV về sự phấn khởi và những gửi gắm và kỳ vọng cho sự phát triển của thành phố là cử tri rất quan tâm và theo dõi sát sao Nghị quyết 31, bà Hoàng Thị Lợi phấn khởi với những mục tiêu mới cho thành phố trong những ngày đầu năm mới: Các dự án quy hoạch nâng cao kết cấu hạ tầng giao thông, kết cấu lô dít tích, đổi mới mô hình tăng trưởng và tập trung liên kết vùng là những vấn đề mà cử tri Hoàng Thị Lợi rất tâm đắc."
188,00:27:00.480,00:27:17.120,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","Nghị quyết 31 được xem là định hướng rất quan trọng về mặt chủ trương, chính sách đối với thành phố Hồ Chí Minh, tạo động lực lớn cho Đảng bộ, chính quyền và nhân dân thành phố, người dân thành phố, cử tri cao niên đã bày tỏ với phóng viên HTV về sự phấn khởi và những gửi gắm và kỳ vọng cho sự phát triển của thành phố là cử tri rất quan tâm và theo dõi sát sao Nghị quyết 31, bà Hoàng Thị Lợi phấn khởi với những mục tiêu mới cho thành phố trong những ngày đầu năm mới: Các dự án quy hoạch nâng cao kết cấu hạ tầng giao thông, kết cấu lô dít tích, đổi mới mô hình tăng trưởng và tập trung liên kết vùng là những vấn đề mà cử tri Hoàng Thị Lợi rất tâm đắc."
189,00:27:17.120,00:27:23.920,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","Nghị quyết 31 được xem là định hướng rất quan trọng về mặt chủ trương, chính sách đối với thành phố Hồ Chí Minh, tạo động lực lớn cho Đảng bộ, chính quyền và nhân dân thành phố, người dân thành phố, cử tri cao niên đã bày tỏ với phóng viên HTV về sự phấn khởi và những gửi gắm và kỳ vọng cho sự phát triển của thành phố là cử tri rất quan tâm và theo dõi sát sao Nghị quyết 31, bà Hoàng Thị Lợi phấn khởi với những mục tiêu mới cho thành phố trong những ngày đầu năm mới: Các dự án quy hoạch nâng cao kết cấu hạ tầng giao thông, kết cấu lô dít tích, đổi mới mô hình tăng trưởng và tập trung liên kết vùng là những vấn đề mà cử tri Hoàng Thị Lợi rất tâm đắc."
190,00:27:23.920,00:27:31.120,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","Nghị quyết 31 được xem là định hướng rất quan trọng về mặt chủ trương, chính sách đối với thành phố Hồ Chí Minh, tạo động lực lớn cho Đảng bộ, chính quyền và nhân dân thành phố, người dân thành phố, cử tri cao niên đã bày tỏ với phóng viên HTV về sự phấn khởi và những gửi gắm và kỳ vọng cho sự phát triển của thành phố là cử tri rất quan tâm và theo dõi sát sao Nghị quyết 31, bà Hoàng Thị Lợi phấn khởi với những mục tiêu mới cho thành phố trong những ngày đầu năm mới: Các dự án quy hoạch nâng cao kết cấu hạ tầng giao thông, kết cấu lô dít tích, đổi mới mô hình tăng trưởng và tập trung liên kết vùng là những vấn đề mà cử tri Hoàng Thị Lợi rất tâm đắc."
191,00:27:31.120,00:27:35.680,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","Nghị quyết 31 được xem là định hướng rất quan trọng về mặt chủ trương, chính sách đối với thành phố Hồ Chí Minh, tạo động lực lớn cho Đảng bộ, chính quyền và nhân dân thành phố, người dân thành phố, cử tri cao niên đã bày tỏ với phóng viên HTV về sự phấn khởi và những gửi gắm và kỳ vọng cho sự phát triển của thành phố là cử tri rất quan tâm và theo dõi sát sao Nghị quyết 31, bà Hoàng Thị Lợi phấn khởi với những mục tiêu mới cho thành phố trong những ngày đầu năm mới: Các dự án quy hoạch nâng cao kết cấu hạ tầng giao thông, kết cấu lô dít tích, đổi mới mô hình tăng trưởng và tập trung liên kết vùng là những vấn đề mà cử tri Hoàng Thị Lợi rất tâm đắc."
192,00:27:35.680,00:27:41.400,"vành đai 4,dự án hạ tầng,mặt chủ trương,dân thành phố,Tây Nguyên,Tây Nam Bộ,cử tri Trần Quang Tuấn,bối cảnh chính trị,phóng viên HTV,nhân dân thành phố Hồ Chí Minh kỳ vọng,sông rạch,lô dít tích,Nghị quyết 54,nhân dân thành phố,đường vành đai 3,thành phố Hồ Chí Minh phát triển xứng tầm,vùng Đông Nam Bộ,Nghị quyết 31,việc thành phố Hồ Chí Minh tổ chức tận dụng,Đấy Đấy,nông sản thực phẩm,đội ngũ cán bộ,kinh tế thế giới,sát sao Nghị quyết 31,cử tri Hoàng Thị Lợi,cạnh kỳ vọng,hạ tầng giao thông,nghị quyết 24,nghị quyết đột phá,thành phố Hồ Chí Minh,giao thông đường thủy","Nghị quyết 31 được xem là định hướng rất quan trọng về mặt chủ trương, chính sách đối với thành phố Hồ Chí Minh, tạo động lực lớn cho Đảng bộ, chính quyền và nhân dân thành phố, người dân thành phố, cử tri cao niên đã bày tỏ với phóng viên HTV về sự phấn khởi và những gửi gắm và kỳ vọng cho sự phát triển của thành phố là cử tri rất quan tâm và theo dõi sát sao Nghị quyết 31, bà Hoàng Thị Lợi phấn khởi với những mục tiêu mới cho thành phố trong những ngày đầu năm mới: Các dự án quy hoạch nâng cao kết cấu hạ tầng giao thông, kết cấu lô dít tích, đổi mới mô hình tăng trưởng và tập trung liên kết vùng là những vấn đề mà cử tri Hoàng Thị Lợi rất tâm đắc."
193,00:27:41.400,00:28:09.400,"hôm người ta,địa bàn thành phố và Thanh tra Sở,số lượng xe,S,đường Tấn Văn Trân,ngày thứ 7,diện tích đường,Tết du lịch,công suất thành phố,Sở giao thông,Tết,phía khu vực đường Tấm Văn Thanh,nhu cầu đăng kiểm,công tác bảo trì,thực chất công việc,Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Bùi Xuân Cường,tháng 2,nhân viên hành chính,chủ phương tiện,trẻ trung tâm đăng kiểm,tổ công tác,Tây tháng 1,Giao thông vận tải,thành phố Hồ Chí Minh,Sở Giao thông,thành phố Hồ Chí Minh hiện","Ví dụ đối vùng Đông Nam Bộ thì chúng ta có cái nghị quyết 24 là chúng ta sẽ có đường vành đai 3 đang đang tiến hành, rồi sắp tới có thể có những vành đai 4 và 2 5."
194,00:28:09.400,00:28:15.840,"hôm người ta,địa bàn thành phố và Thanh tra Sở,số lượng xe,S,ngày thứ 7,diện tích đường,công tác bảo trì,thực chất công việc,Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Bùi Xuân Cường,tổ công tác,Tây tháng 1,Sở Giao thông,đường Tấn Văn Trân,Tết du lịch,công suất thành phố,Sở giao thông,Tết,phía khu vực đường Tấm Văn Thanh,tháng 2,nhân viên hành chính,chủ phương tiện,trẻ trung tâm đăng kiểm,Giao thông vận tải,thành phố Hồ Chí Minh","Đối với vùng Tây Nam Bộ thì mình có thể tận dụng cái lợi thế về sông rạch, phát triển cái giao thông đường thủy kết hợp với phát triển du lịch."
195,00:28:15.840,00:28:25.840,"hôm người ta,địa bàn thành phố và Thanh tra Sở,số lượng xe,S,ngày thứ 7,diện tích đường,công tác bảo trì,thực chất công việc,Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Bùi Xuân Cường,tổ công tác,Tây tháng 1,Sở Giao thông,đường Tấn Văn Trân,Tết du lịch,công suất thành phố,Sở giao thông,Tết,phía khu vực đường Tấm Văn Thanh,tháng 2,nhân viên hành chính,chủ phương tiện,trẻ trung tâm đăng kiểm,Giao thông vận tải,thành phố Hồ Chí Minh","Còn đối gồm Tây Nguyên thì có rất nhiều những cái nông sản thực phẩm, có những cái giao thương thì tôi nghĩ là thành phố từ khi quyết 31 này mình phát triển là về con người, về hạ tầng giao thông và giao thương khu vực."
196,00:28:25.840,00:28:33.720,"hôm người ta,địa bàn thành phố và Thanh tra Sở,số lượng xe,S,ngày thứ 7,diện tích đường,công tác bảo trì,thực chất công việc,Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Bùi Xuân Cường,tổ công tác,Tây tháng 1,Sở Giao thông,đường Tấn Văn Trân,Tết du lịch,công suất thành phố,Sở giao thông,Tết,phía khu vực đường Tấm Văn Thanh,tháng 2,nhân viên hành chính,chủ phương tiện,trẻ trung tâm đăng kiểm,Giao thông vận tải,thành phố Hồ Chí Minh","Bên cạnh kỳ vọng thì nhìn hẳn vào những khó khăn, hạn chế hiện nay của thành phố là điều trăn trở của cử tri Trần Quang Tuấn khi so với Nghị quyết 54 thì Nghị quyết 31 sẽ có tầm nhìn xa và rộng hơn, đồng nghĩa với yêu cầu đặt ra cho thành phố Hồ Chí Minh cũng cao hơn, là thách thức trong bối cảnh chính trị, kinh tế thế giới dự báo còn nhiều bất ổn, diễn biến khó lường trong thời gian tới."
