Scene number,Start,End,Keywords,Description
131,00:23:21.240,00:23:25.800,"Đúp LVHO,Ô mi on,Lương Vạn Niên,Ấn Độ toàn bộ viết hải,Mỹ ,sức khỏe dân, X BB,vaccine phòng,phổ X BB,đỉnh dịch,năng lực lây lan,Mỹ,Obconn,Trưởng chuyên gia,trưởng chuyên gia Covid 19,Trung Quốc,phần trăm ca,Maria Ven Gơ Cốt,ngày 31/12/2022,324 mẫu","Tuy nhiên, hiệu quả bảo vệ cộng đồng của các tin này sẽ giảm theo thời gian."
132,00:23:25.800,00:23:30.200,"Đúp LVHO,Ô mi on,Lương Vạn Niên,Ấn Độ toàn bộ viết hải,Mỹ ,sức khỏe dân, X BB,vaccine phòng,phổ X BB,đỉnh dịch,năng lực lây lan,Mỹ,Obconn,Trưởng chuyên gia,trưởng chuyên gia Covid 19,Trung Quốc,phần trăm ca,Maria Ven Gơ Cốt,ngày 31/12/2022,324 mẫu","Không thể áp dụng hoàn toàn cái khái niệm biến dị cộng đồng, nhưng với Covid 19, nếu chúng tiêm chủng đầy đủ thì chúng ta cũng tương đối là an tâm, và chúng ta sẽ giảm được nguy cơ bị nhiễm, và nếu có nhiễm thì cũng trẻ và không bị chuyển nặng, và không có cái di chứng của Á hậu Việt, ngành y tế khuyến cáo người dân chủ động thực hiện tiêm vaccine nhắc lại theo hướng dẫn để tăng hiệu quả bảo vệ cộng đồng."
133,00:23:30.200,00:23:35.440,"Đúp LVHO,Ô mi on,Lương Vạn Niên,Ấn Độ toàn bộ viết hải,Mỹ ,sức khỏe dân, X BB,vaccine phòng,phổ X BB,đỉnh dịch,năng lực lây lan,Mỹ,Obconn,Trưởng chuyên gia,trưởng chuyên gia Covid 19,Trung Quốc,phần trăm ca,Maria Ven Gơ Cốt,ngày 31/12/2022,324 mẫu","trong những tháng qua, thế giới vẫn đang đối mặt với các biến thể phụ của Ô mi trong và hiện X BB.1.5 có lẽ là biến thể phụ lây lan mạnh nhất thuộc nhóm này."
134,00:23:35.440,00:23:41.560,"Đúp LVHO,Ô mi on,Lương Vạn Niên,Ấn Độ toàn bộ viết hải,Mỹ ,sức khỏe dân, X BB,vaccine phòng,phổ X BB,đỉnh dịch,năng lực lây lan,Mỹ,Obconn,Trưởng chuyên gia,trưởng chuyên gia Covid 19,Trung Quốc,phần trăm ca,Maria Ven Gơ Cốt,ngày 31/12/2022,324 mẫu","Theo thống kê của Tổ chức Y tế Thế giới WHO, BB.1.5 được phát hiện ở hơn 70 quốc gia khác."
135,00:23:41.560,00:23:48.160,"Đúp LVHO,Ô mi on,Lương Vạn Niên,Ấn Độ toàn bộ viết hải,Mỹ ,sức khỏe dân, X BB,vaccine phòng,phổ X BB,đỉnh dịch,năng lực lây lan,Mỹ,Obconn,Trưởng chuyên gia,trưởng chuyên gia Covid 19,Trung Quốc,phần trăm ca,Maria Ven Gơ Cốt,ngày 31/12/2022,324 mẫu","bà Maria Ven Gơ Cốt, trưởng nhóm chuyên gia Covid 19 của Đúp LVHO cho biết, năng lực lây lan nhanh chóng của X BB.1.5 nhờ vào những đột biến mới cho phép virus bám vào tế bào và sao chép dễ dàng, chúng tôi dự đoán sẽ có thêm những làn sóng lây nhiễm trên khắp thế giới."
136,00:23:48.160,00:23:53.720,"Đúp LVHO,Ô mi on,Lương Vạn Niên,Ấn Độ toàn bộ viết hải,Mỹ ,sức khỏe dân, X BB,vaccine phòng,phổ X BB,đỉnh dịch,năng lực lây lan,Mỹ,Obconn,Trưởng chuyên gia,trưởng chuyên gia Covid 19,Trung Quốc,phần trăm ca,Maria Ven Gơ Cốt,ngày 31/12/2022,324 mẫu","bà Maria Ven Gơ Cốt, trưởng nhóm chuyên gia Covid 19 của Đúp LVHO cho biết, năng lực lây lan nhanh chóng của X BB.1.5 nhờ vào những đột biến mới cho phép virus bám vào tế bào và sao chép dễ dàng, chúng tôi dự đoán sẽ có thêm những làn sóng lây nhiễm trên khắp thế giới."
137,00:23:53.720,00:23:58.000,"Đúp LVHO,Ô mi on,Lương Vạn Niên,Ấn Độ toàn bộ viết hải,Mỹ ,sức khỏe dân, X BB,vaccine phòng,phổ X BB,đỉnh dịch,năng lực lây lan,Mỹ,Obconn,Trưởng chuyên gia,trưởng chuyên gia Covid 19,Trung Quốc,phần trăm ca,Maria Ven Gơ Cốt,ngày 31/12/2022,324 mẫu","bà Maria Ven Gơ Cốt, trưởng nhóm chuyên gia Covid 19 của Đúp LVHO cho biết, năng lực lây lan nhanh chóng của X BB.1.5 nhờ vào những đột biến mới cho phép virus bám vào tế bào và sao chép dễ dàng, chúng tôi dự đoán sẽ có thêm những làn sóng lây nhiễm trên khắp thế giới."
138,00:23:58.000,00:24:10.800,",đồng chí Nguyễn Thái Bình,chức vụ Phó Tổng Biên tập Báo Pháp Luật thành phố Hồ Chí Minh,Nguyễn Thái Bình,Chủ tịch Ủy ban nhân dân thành phố Dương Anh mong,Báo Pháp Luật,năm 2022,nhân dân thành phố,Đức,Ủy ban nhân dân thành phố Hồ Chí Minh,Báo Pháp Luật thành phố Hồ Chí Minh,Đinh Đức Thọ, Trưởng Phòng Kinh doanh Phát hành Báo Pháp Luật thành phố Hồ Chí Minh,thành phố Hồ Chí Minh,Anh Đức,Lễ trao Quyết định cán bộ bổ nhiệm nhân sự,Tòa soạn Báo Pháp Luật thành phố Hồ Chí Minh,Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Dương",Nhưng điều này cũng không nhất thiết phải chiến dịch hành.
139,00:24:10.800,00:24:15.640,",đồng chí Nguyễn Thái Bình,chức vụ Phó Tổng Biên tập Báo Pháp Luật thành phố Hồ Chí Minh,Nguyễn Thái Bình,Chủ tịch Ủy ban nhân dân thành phố Dương Anh mong,Báo Pháp Luật,năm 2022,nhân dân thành phố,Đức,Ủy ban nhân dân thành phố Hồ Chí Minh,Báo Pháp Luật thành phố Hồ Chí Minh,Đinh Đức Thọ, Trưởng Phòng Kinh doanh Phát hành Báo Pháp Luật thành phố Hồ Chí Minh,thành phố Hồ Chí Minh,Tòa soạn Báo Pháp Luật thành phố Hồ Chí Minh",Chúng ta đang đối mặt với những làn sóng chết chóc kế tiếp vì những biện pháp phòng chống Covid 19 vẫn tiếp tục chứng tỏ hiệu quả.
140,00:24:15.640,00:24:22.040,",đồng chí Nguyễn Thái Bình,chức vụ Phó Tổng Biên tập Báo Pháp Luật thành phố Hồ Chí Minh,Nguyễn Thái Bình,Chủ tịch Ủy ban nhân dân thành phố Dương Anh mong,Báo Pháp Luật,năm 2022,nhân dân thành phố,Đức,Ủy ban nhân dân thành phố Hồ Chí Minh,Báo Pháp Luật thành phố Hồ Chí Minh,Đinh Đức Thọ, Trưởng Phòng Kinh doanh Phát hành Báo Pháp Luật thành phố Hồ Chí Minh,thành phố Hồ Chí Minh,Tòa soạn Báo Pháp Luật thành phố Hồ Chí Minh","Cuối tháng 12/2022, khi tiến hành xét nghiệm và giải trình tự gene của 324 mẫu sinh phẩm của người mắc Covid 19 cho thấy Ấn Độ là nơi tập trung toàn bộ viết hải phụ hiện có của Obconn, ngay cả X BB.1.5 Còn tại Mỹ, tính đến ngày 31/12/2022, theo Trung tâm Kiểm soát và Phòng ngừa Dịch bệnh Mỹ, X BB và X BB.1.5 chiếm khoảng 44,1 phần trăm số ca nhiễm ở nước này."
141,00:24:22.040,00:24:30.000,",đồng chí Nguyễn Thái Bình,chức vụ Phó Tổng Biên tập Báo Pháp Luật thành phố Hồ Chí Minh,Nguyễn Thái Bình,Chủ tịch Ủy ban nhân dân thành phố Dương Anh mong,Báo Pháp Luật,năm 2022,nhân dân thành phố,Đức,Ủy ban nhân dân thành phố Hồ Chí Minh,Báo Pháp Luật thành phố Hồ Chí Minh,Đinh Đức Thọ, Trưởng Phòng Kinh doanh Phát hành Báo Pháp Luật thành phố Hồ Chí Minh,thành phố Hồ Chí Minh,Tòa soạn Báo Pháp Luật thành phố Hồ Chí Minh","Tuy nhiên, Trung Quốc thì cho biết dòng phổ X BB của Ô mi on ít có khả năng gây ra đỉnh dịch mới trong tương lai gần."
142,00:24:30.000,00:24:35.840,",đồng chí Nguyễn Thái Bình,chức vụ Phó Tổng Biên tập Báo Pháp Luật thành phố Hồ Chí Minh,Nguyễn Thái Bình,Chủ tịch Ủy ban nhân dân thành phố Dương Anh mong,Báo Pháp Luật,năm 2022,nhân dân thành phố,Đức,Ủy ban nhân dân thành phố Hồ Chí Minh,Báo Pháp Luật thành phố Hồ Chí Minh,Đinh Đức Thọ, Trưởng Phòng Kinh doanh Phát hành Báo Pháp Luật thành phố Hồ Chí Minh,thành phố Hồ Chí Minh,Tòa soạn Báo Pháp Luật thành phố Hồ Chí Minh","Theo ông Lương Vạn Niên, Trưởng nhóm chuyên gia phòng chống Covid 19 thuộc Ủy ban Y tế Quốc gia Trung Quốc."
143,00:24:35.840,00:24:43.520,",đồng chí Nguyễn Thái Bình,chức vụ Phó Tổng Biên tập Báo Pháp Luật thành phố Hồ Chí Minh,Nguyễn Thái Bình,Chủ tịch Ủy ban nhân dân thành phố Dương Anh mong,Báo Pháp Luật,năm 2022,nhân dân thành phố,Đức,Ủy ban nhân dân thành phố Hồ Chí Minh,Báo Pháp Luật thành phố Hồ Chí Minh,Đinh Đức Thọ, Trưởng Phòng Kinh doanh Phát hành Báo Pháp Luật thành phố Hồ Chí Minh,thành phố Hồ Chí Minh,Tòa soạn Báo Pháp Luật thành phố Hồ Chí Minh",Nguyên nhân là do người dân nước này đã được tiêm chủng.
144,00:24:43.520,00:24:48.760,",đồng chí Nguyễn Thái Bình,chức vụ Phó Tổng Biên tập Báo Pháp Luật thành phố Hồ Chí Minh,Nguyễn Thái Bình,Chủ tịch Ủy ban nhân dân thành phố Dương Anh mong,Báo Pháp Luật,năm 2022,nhân dân thành phố,Đức,Ủy ban nhân dân thành phố Hồ Chí Minh,Báo Pháp Luật thành phố Hồ Chí Minh,Đinh Đức Thọ, Trưởng Phòng Kinh doanh Phát hành Báo Pháp Luật thành phố Hồ Chí Minh,thành phố Hồ Chí Minh,Tòa soạn Báo Pháp Luật thành phố Hồ Chí Minh","Tuy nhiên, ông chưa thể đưa ra nhận định tương tự cho 6 tháng hay 1 năm nữa."
145,00:24:48.760,00:24:53.400,",đồng chí Nguyễn Thái Bình,chức vụ Phó Tổng Biên tập Báo Pháp Luật thành phố Hồ Chí Minh,Nguyễn Thái Bình,Chủ tịch Ủy ban nhân dân thành phố Dương Anh mong,Báo Pháp Luật,năm 2022,nhân dân thành phố,Đức,Ủy ban nhân dân thành phố Hồ Chí Minh,Báo Pháp Luật thành phố Hồ Chí Minh,Đinh Đức Thọ, Trưởng Phòng Kinh doanh Phát hành Báo Pháp Luật thành phố Hồ Chí Minh,thành phố Hồ Chí Minh,Tòa soạn Báo Pháp Luật thành phố Hồ Chí Minh",Các chuyên gia cũng khuyến cáo Chính phủ và người dân các nước nên tiếp tục đẩy mạnh việc tiêm vaccine phòng Covid 19 và các bệnh hô hấp vì đây vẫn là biện pháp bảo vệ hiệu quả nhất đối với sức khỏe người dân cho đến lúc này.
146,00:24:53.400,00:25:19.000,"vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,tiêu chuẩn quốc tế,kinh tế tuần hoàn,ngành hàng,đất đai mặt bằng,hệ thống kho,nguyên liệu đầu ra,thành phố Hồ Chí Minh,sản phẩm nông nghiệp chất lượng,Tây Nam Bộ,lô gít,Hồ Chí Minh,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,thành phố Hồ Chí Minh vai trò dẫn dắt,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung","chiều nay, Phó Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh Dương Anh Đức đã chủ trì Lễ trao Quyết định cán bộ bổ nhiệm nhân sự mới cho Báo Pháp Luật thành phố Hồ Chí Minh"
147,00:25:19.000,00:25:23.600,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra","theo Quyết định của Ủy ban nhân dân thành phố Hồ Chí Minh, ông Nguyễn Thái Bình, Trưởng Phòng Kinh doanh Phát hành thuộc Báo Pháp Luật thành phố Hồ Chí Minh và ông Đinh Đức Thọ, Tổng Thư ký Tòa soạn Báo Pháp Luật thành phố Hồ Chí Minh được bổ nhiệm giữ chức vụ Phó Tổng Biên tập Báo Pháp Luật thành phố Hồ Chí Minh, thời gian giữ chức vụ là 5 năm."
148,00:25:23.600,00:25:29.320,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra","Chúc mừng tập thể Báo Pháp Luật thành phố Hồ Chí Minh đã đoàn kết vượt qua khó khăn của năm 2022, là cơ quan ngôn luận của Đảng bộ, chính quyền và nhân dân thành phố, Phó Chủ tịch Ủy ban nhân dân thành phố Dương Anh Đức mong rằng khi nhận nhiệm vụ mới, hai đồng chí Nguyễn Thái Bình và Đinh Đức Thọ sẽ hoàn thành nhiệm vụ được giao, tiếp tục nỗ lực và phát huy thế mạnh của Báo Pháp Luật thành phố Hồ Chí Minh trong năm mới 2023 và những năm tới."
149,00:25:29.320,00:25:35.160,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra","kinh tế xanh, kinh tế tuần hoàn sẽ trở thành mục tiêu xây dựng chính sách của thành phố Hồ Chí Minh thời gian tới."
150,00:25:35.160,00:25:39.760,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra","Tiêu chuẩn xanh không chỉ áp dụng trong sản xuất mà còn bao gồm việc sử dụng năng lượng sạch, giảm học phí trong vận chuyển và phân phối hàng hóa."
151,00:25:39.760,00:25:44.120,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra","Vấn đề này càng được nhấn mạnh khi thành phố Hồ Chí Minh thực hiện vai trò dẫn dắt, hình thành vùng nguyên liệu cho sản xuất ở vùng kinh tế trọng điểm phía Nam"
152,00:25:44.120,00:25:51.560,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra",thành phố Hồ Chí Minh đã phê duyệt đề án xây dựng các kho lạnh dữ tấn nhiều nhóm hàng.
153,00:25:51.560,00:25:56.600,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra",thành phố Hồ Chí Minh đã phê duyệt đề án xây dựng các kho lạnh dữ tấn nhiều nhóm hàng.
154,00:25:56.600,00:26:02.040,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra",thành phố Hồ Chí Minh đã phê duyệt đề án xây dựng các kho lạnh dữ tấn nhiều nhóm hàng.
155,00:26:02.040,00:26:07.000,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra",thành phố Hồ Chí Minh đã phê duyệt đề án xây dựng các kho lạnh dữ tấn nhiều nhóm hàng.
156,00:26:07.000,00:26:12.120,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra",thành phố Hồ Chí Minh đã phê duyệt đề án xây dựng các kho lạnh dữ tấn nhiều nhóm hàng.
157,00:26:12.120,00:26:21.200,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra",thành phố Hồ Chí Minh đã phê duyệt đề án xây dựng các kho lạnh dữ tấn nhiều nhóm hàng.
158,00:26:21.200,00:26:29.600,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra",thành phố Hồ Chí Minh đã phê duyệt đề án xây dựng các kho lạnh dữ tấn nhiều nhóm hàng.
159,00:26:29.600,00:26:39.240,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra",thành phố Hồ Chí Minh đã phê duyệt đề án xây dựng các kho lạnh dữ tấn nhiều nhóm hàng.
160,00:26:39.240,00:26:44.320,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra",thành phố Hồ Chí Minh đã phê duyệt đề án xây dựng các kho lạnh dữ tấn nhiều nhóm hàng.
161,00:26:44.320,00:26:51.120,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra",thành phố Hồ Chí Minh đã phê duyệt đề án xây dựng các kho lạnh dữ tấn nhiều nhóm hàng.
162,00:26:51.120,00:27:01.600,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra",thành phố Hồ Chí Minh đã phê duyệt đề án xây dựng các kho lạnh dữ tấn nhiều nhóm hàng.
163,00:27:01.600,00:27:12.920,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra",thành phố Hồ Chí Minh đã phê duyệt đề án xây dựng các kho lạnh dữ tấn nhiều nhóm hàng.
164,00:27:12.920,00:27:17.840,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra",thành phố Hồ Chí Minh đã phê duyệt đề án xây dựng các kho lạnh dữ tấn nhiều nhóm hàng.
165,00:27:17.840,00:27:24.920,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra",thành phố Hồ Chí Minh đã phê duyệt đề án xây dựng các kho lạnh dữ tấn nhiều nhóm hàng.
166,00:27:24.920,00:27:29.840,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra",thành phố Hồ Chí Minh đã phê duyệt đề án xây dựng các kho lạnh dữ tấn nhiều nhóm hàng.
167,00:27:29.840,00:27:34.000,"tiêu chuẩn quốc tế,đất đai mặt bằng,thành phố Hồ Chí Minh,Tây Nam Bộ,Hồ Chí Minh,hoa bãi kết nối,cản trở sức bật,địa bàn thành phố Hồ Chí Minh bổ sung,vùng nguyên liệu phía Nam,chuẩn quốc tế,kinh tế Anh,tuyến đường,mùa vụ,ngành hàng,hệ thống kho,sản phẩm nông nghiệp chất lượng,lô gít,ô xít,tỉnh Đông Nam Bộ,vai trò đầu tàu,nguyên liệu đầu ra",thành phố Hồ Chí Minh đã phê duyệt đề án xây dựng các kho lạnh dữ tấn nhiều nhóm hàng.
168,00:27:34.000,00:27:47.440,"giữa HTV,Đoàn,Văn hóa Giáo dục Quốc hội Đặng Xuân Phương ghi nhận,Ủy ban Văn hóa Giáo dục,cơ cấu bộ máy,Đài phát triển,Ủy ban nhân dân thành phố Hồ Chí Minh,Đài Truyền hình thành phố Hồ Chí Minh",Kho lạnh này không nhận đạt các tiêu chuẩn quốc tế về bảo quản hàng xuất nhập khẩu mà còn phải có vị trí kết nối với nhiều loại hình giao thông.
169,00:27:47.440,00:27:51.720,"giữa HTV,Văn hóa Giáo dục Quốc hội Đặng Xuân Phương ghi nhận,Đoàn,cơ cấu bộ máy,Đài phát triển,Ủy ban nhân dân thành phố Hồ Chí Minh,Đài Truyền hình thành phố Hồ Chí Minh","Việc triển khai đang gặp nhiều khó khăn vì thiếu hạ tầng, ô xít ít."
170,00:27:51.720,00:27:57.720,"giữa HTV,Văn hóa Giáo dục Quốc hội Đặng Xuân Phương ghi nhận,Đoàn,cơ cấu bộ máy,Đài phát triển,Ủy ban nhân dân thành phố Hồ Chí Minh,Đài Truyền hình thành phố Hồ Chí Minh","Khó khăn thứ nhất là về cái điều kiện về đất đai mặt bằng, chúng tôi đang liên tục tìm kiếm mà nó chưa có đạt được cái phù hợp."
171,00:27:57.720,00:28:03.720,"giữa HTV,Văn hóa Giáo dục Quốc hội Đặng Xuân Phương ghi nhận,Đoàn,cơ cấu bộ máy,Đài phát triển,Ủy ban nhân dân thành phố Hồ Chí Minh,Đài Truyền hình thành phố Hồ Chí Minh","Cái diện tích thì không lớn, từ 5 - 10 hecta thôi, nhưng mà nó phải ở những cái vị trí mà tương tác tốt cho hàng hóa."
