Scene number,Start,End,Keywords,Description
154,00:23:37.400,00:23:42.280," Nhà xuất bản Kim Đồng giới thiệu,Thấy Tết,Hồ Anh Thái,dịp xuân,miền Bắc,không khí Tết,sắc Tết Quý Mão 2023 của Đông A Book,nhà xuất bản hàng đầu,ngày Tết đọc trải,sắc Tết trở lại,Tết,mục đích tôn vinh,câu chuyện Tết thấm đượm tình yêu thiên nhiên,ấn phẩm thuần Việt,màu sắc văn hóa,ấn phẩm Nhâm Nhi Tết Quý Mão,đồ dùng dụng cụ,sách thiếu nhi ,chủ đề mùa xuân,văn hóa Việt Nam,phong tục truyền thống,ký ức mùa xuân,Nam,tháng 10/2022,cung bậc cảm xúc,bảng bê,tác phẩm văn","Năm nay, các ấn phẩm đặc biệt tôn vinh bản sắc quê hương trong những ngày Tết cổ truyền của dân tộc"
155,00:23:42.280,00:23:46.800," Nhà xuất bản Kim Đồng giới thiệu,Thấy Tết,Hồ Anh Thái,dịp xuân,miền Bắc,không khí Tết,sắc Tết Quý Mão 2023 của Đông A Book,nhà xuất bản hàng đầu,ngày Tết đọc trải,sắc Tết trở lại,Tết,mục đích tôn vinh,câu chuyện Tết thấm đượm tình yêu thiên nhiên,ấn phẩm thuần Việt,màu sắc văn hóa,ấn phẩm Nhâm Nhi Tết Quý Mão,đồ dùng dụng cụ,sách thiếu nhi ,chủ đề mùa xuân,văn hóa Việt Nam,phong tục truyền thống,ký ức mùa xuân,Nam,tháng 10/2022,cung bậc cảm xúc,bảng bê,tác phẩm văn",đơn vị này tham gia thị trường xuất bản chỉ mới 3 năm nay nhưng đã nhanh chóng được biết đến bởi những ấn phẩm thuần Việt dành cho thiếu nhi.
156,00:23:46.800,00:23:53.080," Nhà xuất bản Kim Đồng giới thiệu,Thấy Tết,Hồ Anh Thái,dịp xuân,miền Bắc,không khí Tết,sắc Tết Quý Mão 2023 của Đông A Book,nhà xuất bản hàng đầu,ngày Tết đọc trải,sắc Tết trở lại,Tết,mục đích tôn vinh,câu chuyện Tết thấm đượm tình yêu thiên nhiên,ấn phẩm thuần Việt,màu sắc văn hóa,ấn phẩm Nhâm Nhi Tết Quý Mão,đồ dùng dụng cụ,sách thiếu nhi ,chủ đề mùa xuân,văn hóa Việt Nam,phong tục truyền thống,ký ức mùa xuân,Nam,tháng 10/2022,cung bậc cảm xúc,bảng bê,tác phẩm văn",đơn vị này tham gia thị trường xuất bản chỉ mới 3 năm nay nhưng đã nhanh chóng được biết đến bởi những ấn phẩm thuần Việt dành cho thiếu nhi.
157,00:23:53.080,00:24:05.720," Nhà xuất bản Kim Đồng giới thiệu,Thấy Tết,Hồ Anh Thái,dịp xuân,miền Bắc,không khí Tết,sắc Tết Quý Mão 2023 của Đông A Book,nhà xuất bản hàng đầu,ngày Tết đọc trải,sắc Tết trở lại,Tết,mục đích tôn vinh,câu chuyện Tết thấm đượm tình yêu thiên nhiên,ấn phẩm thuần Việt,màu sắc văn hóa,ấn phẩm Nhâm Nhi Tết Quý Mão,đồ dùng dụng cụ,sách thiếu nhi ,chủ đề mùa xuân,văn hóa Việt Nam,phong tục truyền thống,ký ức mùa xuân,Nam,tháng 10/2022,cung bậc cảm xúc,bảng bê,tác phẩm văn",đơn vị này tham gia thị trường xuất bản chỉ mới 3 năm nay nhưng đã nhanh chóng được biết đến bởi những ấn phẩm thuần Việt dành cho thiếu nhi.
158,00:24:05.720,00:24:10.040," Nhà xuất bản Kim Đồng giới thiệu,Thấy Tết,Hồ Anh Thái,dịp xuân,miền Bắc,không khí Tết,sắc Tết Quý Mão 2023 của Đông A Book,nhà xuất bản hàng đầu,ngày Tết đọc trải,sắc Tết trở lại,Tết,mục đích tôn vinh,câu chuyện Tết thấm đượm tình yêu thiên nhiên,ấn phẩm thuần Việt,màu sắc văn hóa,ấn phẩm Nhâm Nhi Tết Quý Mão,đồ dùng dụng cụ,sách thiếu nhi ,chủ đề mùa xuân,văn hóa Việt Nam,phong tục truyền thống,ký ức mùa xuân,Nam,tháng 10/2022,cung bậc cảm xúc,bảng bê,tác phẩm văn",đơn vị này tham gia thị trường xuất bản chỉ mới 3 năm nay nhưng đã nhanh chóng được biết đến bởi những ấn phẩm thuần Việt dành cho thiếu nhi.
159,00:24:10.040,00:24:21.560," Nhà xuất bản Kim Đồng giới thiệu,Thấy Tết,Hồ Anh Thái,dịp xuân,miền Bắc,không khí Tết,sắc Tết Quý Mão 2023 của Đông A Book,nhà xuất bản hàng đầu,ngày Tết đọc trải,sắc Tết trở lại,Tết,mục đích tôn vinh,câu chuyện Tết thấm đượm tình yêu thiên nhiên,ấn phẩm thuần Việt,màu sắc văn hóa,ấn phẩm Nhâm Nhi Tết Quý Mão,đồ dùng dụng cụ,sách thiếu nhi ,chủ đề mùa xuân,văn hóa Việt Nam,phong tục truyền thống,ký ức mùa xuân,Nam,tháng 10/2022,cung bậc cảm xúc,bảng bê,tác phẩm văn",đơn vị này tham gia thị trường xuất bản chỉ mới 3 năm nay nhưng đã nhanh chóng được biết đến bởi những ấn phẩm thuần Việt dành cho thiếu nhi.
160,00:24:21.560,00:24:26.680," Nhà xuất bản Kim Đồng giới thiệu,Thấy Tết,Hồ Anh Thái,dịp xuân,miền Bắc,không khí Tết,sắc Tết Quý Mão 2023 của Đông A Book,nhà xuất bản hàng đầu,ngày Tết đọc trải,sắc Tết trở lại,Tết,mục đích tôn vinh,câu chuyện Tết thấm đượm tình yêu thiên nhiên,ấn phẩm thuần Việt,màu sắc văn hóa,ấn phẩm Nhâm Nhi Tết Quý Mão,đồ dùng dụng cụ,sách thiếu nhi ,chủ đề mùa xuân,văn hóa Việt Nam,phong tục truyền thống,ký ức mùa xuân,Nam,tháng 10/2022,cung bậc cảm xúc,bảng bê,tác phẩm văn",đơn vị này tham gia thị trường xuất bản chỉ mới 3 năm nay nhưng đã nhanh chóng được biết đến bởi những ấn phẩm thuần Việt dành cho thiếu nhi.
161,00:24:26.680,00:24:44.120," Nhà xuất bản Kim Đồng giới thiệu,Thấy Tết,Hồ Anh Thái,dịp xuân,miền Bắc,không khí Tết,sắc Tết Quý Mão 2023 của Đông A Book,nhà xuất bản hàng đầu,ngày Tết đọc trải,sắc Tết trở lại,Tết,mục đích tôn vinh,câu chuyện Tết thấm đượm tình yêu thiên nhiên,ấn phẩm thuần Việt,màu sắc văn hóa,ấn phẩm Nhâm Nhi Tết Quý Mão,đồ dùng dụng cụ,sách thiếu nhi ,chủ đề mùa xuân,văn hóa Việt Nam,phong tục truyền thống,ký ức mùa xuân,Nam,tháng 10/2022,cung bậc cảm xúc,bảng bê,tác phẩm văn",đơn vị này tham gia thị trường xuất bản chỉ mới 3 năm nay nhưng đã nhanh chóng được biết đến bởi những ấn phẩm thuần Việt dành cho thiếu nhi.
162,00:24:44.120,00:24:49.080," Nhà xuất bản Kim Đồng giới thiệu,Thấy Tết,Hồ Anh Thái,dịp xuân,miền Bắc,không khí Tết,sắc Tết Quý Mão 2023 của Đông A Book,nhà xuất bản hàng đầu,ngày Tết đọc trải,sắc Tết trở lại,Tết,mục đích tôn vinh,câu chuyện Tết thấm đượm tình yêu thiên nhiên,ấn phẩm thuần Việt,màu sắc văn hóa,ấn phẩm Nhâm Nhi Tết Quý Mão,đồ dùng dụng cụ,sách thiếu nhi ,chủ đề mùa xuân,văn hóa Việt Nam,phong tục truyền thống,ký ức mùa xuân,Nam,tháng 10/2022,cung bậc cảm xúc,bảng bê,tác phẩm văn",đơn vị này tham gia thị trường xuất bản chỉ mới 3 năm nay nhưng đã nhanh chóng được biết đến bởi những ấn phẩm thuần Việt dành cho thiếu nhi.
163,00:24:49.080,00:24:58.080," Nhà xuất bản Kim Đồng giới thiệu,Thấy Tết,Hồ Anh Thái,dịp xuân,miền Bắc,không khí Tết,sắc Tết Quý Mão 2023 của Đông A Book,nhà xuất bản hàng đầu,ngày Tết đọc trải,sắc Tết trở lại,Tết,mục đích tôn vinh,câu chuyện Tết thấm đượm tình yêu thiên nhiên,ấn phẩm thuần Việt,màu sắc văn hóa,ấn phẩm Nhâm Nhi Tết Quý Mão,đồ dùng dụng cụ,sách thiếu nhi ,chủ đề mùa xuân,văn hóa Việt Nam,phong tục truyền thống,ký ức mùa xuân,Nam,tháng 10/2022,cung bậc cảm xúc,bảng bê,tác phẩm văn",đơn vị này tham gia thị trường xuất bản chỉ mới 3 năm nay nhưng đã nhanh chóng được biết đến bởi những ấn phẩm thuần Việt dành cho thiếu nhi.
164,00:24:58.080,00:25:05.000," Nhà xuất bản Kim Đồng giới thiệu,Thấy Tết,Hồ Anh Thái,dịp xuân,miền Bắc,không khí Tết,sắc Tết Quý Mão 2023 của Đông A Book,nhà xuất bản hàng đầu,ngày Tết đọc trải,sắc Tết trở lại,Tết,mục đích tôn vinh,câu chuyện Tết thấm đượm tình yêu thiên nhiên,ấn phẩm thuần Việt,màu sắc văn hóa,ấn phẩm Nhâm Nhi Tết Quý Mão,đồ dùng dụng cụ,sách thiếu nhi ,chủ đề mùa xuân,văn hóa Việt Nam,phong tục truyền thống,ký ức mùa xuân,Nam,tháng 10/2022,cung bậc cảm xúc,bảng bê,tác phẩm văn",đơn vị này tham gia thị trường xuất bản chỉ mới 3 năm nay nhưng đã nhanh chóng được biết đến bởi những ấn phẩm thuần Việt dành cho thiếu nhi.
165,00:25:05.000,00:25:09.880," Nhà xuất bản Kim Đồng giới thiệu,Thấy Tết,Hồ Anh Thái,dịp xuân,miền Bắc,không khí Tết,sắc Tết Quý Mão 2023 của Đông A Book,nhà xuất bản hàng đầu,ngày Tết đọc trải,sắc Tết trở lại,Tết,mục đích tôn vinh,câu chuyện Tết thấm đượm tình yêu thiên nhiên,ấn phẩm thuần Việt,màu sắc văn hóa,ấn phẩm Nhâm Nhi Tết Quý Mão,đồ dùng dụng cụ,sách thiếu nhi ,chủ đề mùa xuân,văn hóa Việt Nam,phong tục truyền thống,ký ức mùa xuân,Nam,tháng 10/2022,cung bậc cảm xúc,bảng bê,tác phẩm văn",đơn vị này tham gia thị trường xuất bản chỉ mới 3 năm nay nhưng đã nhanh chóng được biết đến bởi những ấn phẩm thuần Việt dành cho thiếu nhi.
166,00:25:09.880,00:25:16.160," Nhà xuất bản Kim Đồng giới thiệu,Thấy Tết,Hồ Anh Thái,dịp xuân,miền Bắc,không khí Tết,sắc Tết Quý Mão 2023 của Đông A Book,nhà xuất bản hàng đầu,ngày Tết đọc trải,sắc Tết trở lại,Tết,mục đích tôn vinh,câu chuyện Tết thấm đượm tình yêu thiên nhiên,ấn phẩm thuần Việt,màu sắc văn hóa,ấn phẩm Nhâm Nhi Tết Quý Mão,đồ dùng dụng cụ,sách thiếu nhi ,chủ đề mùa xuân,văn hóa Việt Nam,phong tục truyền thống,ký ức mùa xuân,Nam,tháng 10/2022,cung bậc cảm xúc,bảng bê,tác phẩm văn",đơn vị này tham gia thị trường xuất bản chỉ mới 3 năm nay nhưng đã nhanh chóng được biết đến bởi những ấn phẩm thuần Việt dành cho thiếu nhi.
167,00:25:16.160,00:25:28.760," Nhà xuất bản Kim Đồng giới thiệu,Thấy Tết,Hồ Anh Thái,dịp xuân,miền Bắc,không khí Tết,sắc Tết Quý Mão 2023 của Đông A Book,nhà xuất bản hàng đầu,ngày Tết đọc trải,sắc Tết trở lại,Tết,mục đích tôn vinh,câu chuyện Tết thấm đượm tình yêu thiên nhiên,ấn phẩm thuần Việt,màu sắc văn hóa,ấn phẩm Nhâm Nhi Tết Quý Mão,đồ dùng dụng cụ,sách thiếu nhi ,chủ đề mùa xuân,văn hóa Việt Nam,phong tục truyền thống,ký ức mùa xuân,Nam,tháng 10/2022,cung bậc cảm xúc,bảng bê,tác phẩm văn",đơn vị này tham gia thị trường xuất bản chỉ mới 3 năm nay nhưng đã nhanh chóng được biết đến bởi những ấn phẩm thuần Việt dành cho thiếu nhi.
168,00:25:28.760,00:25:44.040,"học sinh ấp Thiêng Liêng dịp Tết,huyện Cần Giờ,trường Tiểu học Thạnh An,ánh mắt,xã hội khu vực,trung tâm thành phố Hồ Chí Minh,khoảng 6 h,cán bộ giáo viên,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,ấp Thiên Liền,tổ y tế,cây số đường sông,Tết Nguyên Đán năm 2023,đất Tiền Liền,đoàn công tác,dân xã đảo,thư viện sách,áp đảo Thiện xã đảo Thành An,Liên,thể loại sách","Ngay từ tháng 10/2022, đơn vị này đã bắt tay vào mùa sắp Tết bằng việc phát hành ấn phẩm Mở ra là Thấy Tết được thực hiện theo hai phiên bản dành cho hai miền Bắc và Nam với mục đích tôn vinh bản sắc quê hương, khai thác nét đẹp của từng vùng miền."
169,00:25:44.040,00:25:48.920,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền","Chúng tôi có lồng ghép vào đó những những cái khung cảnh với màu sắc này, về những đồ dùng dụng cụ này hay là về về các loại hoa, về những cái gì rất đặc trưng của Tết để thể hiện rõ được sự khác biệt và màu sắc văn hóa đặc biệt của hai miền Bắc và Nam, phát huy lợi thế của một nhà xuất bản hàng đầu về sách thiếu nhi, Nhà xuất bản Kim Đồng tiếp tục giới thiệu đến độc giả ấn phẩm Nhâm Nhi Tết Quý Mão dành riêng cho các em thiếu nhi với những ký ức mùa xuân, những câu chuyện Tết thấm đượm tình yêu thiên nhiên và con người."
170,00:25:48.920,00:25:54.920,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền","Còn với những độc giả ở nhiều lứa tuổi khác nhau cũng sẽ ấn tượng với sắc Tết Quý Mão 2023 của Đông A Book do nhà văn Hồ Anh Thái tuyển chọn, hợp tuyển các tác phẩm văn, thơ, nhạc, họa chủ đề mùa xuân vào ngày Tết đưa người đọc trải qua nhiều cung bậc cảm xúc khác nhau thì lúc nào cũng xem kẽ và chọn lựa những cái bài để thanh tra nhất hả?"
171,00:25:54.920,00:26:00.480,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền","Nó phù hợp với từng năm và để cho các bài viết nó bổ túc, nó hài hòa với nhau, rồi nó sẽ nâng nhau lên để mà cho tất cả các bài viết đều sẽ dễ dàng chạm được đến trái tim của độc giả đối với bạn, Năm nay chúng tôi đã cho phát hành tổng cộng 2023 bản, trong đó bao gồm 500 bảng bê cứng và 1523 bản đề mềm."
172,00:26:00.480,00:26:09.720,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền",Và qua 5 năm thực hiện thì chúng tôi nhận thấy rằng sắp Tết đang dần trở thành một món ăn tinh thần quen thuộc đối với độc giả Việt Nam.
173,00:26:09.720,00:26:16.880,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền","Bởi vì cứ vào mỗi dịp cuối năm thì chúng tôi đều nhận được những cái lời nhắn gửi từ phía độc giả gửi về và họ bày tỏ cái sự háo hức, mong đợi được cầm trên tay cuốn sách Tết."
174,00:26:16.880,00:26:25.840,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền","Những năm gần đây, việc sắc Xuân, sắc Tết trở lại là một tín hiệu đáng mừng bởi không chỉ mang hơi thở của ngày hôm nay mà còn lưu giữ và tiếp nối phong tục truyền thống của người Việt xưa, mỗi dịp xuân về chúng tôi muốn làm đó là truyền cảm hứng và là cây cầu kết nối giữa các thế hệ trong gia đình và giúp cho các các con có thêm một cái cơ hội để tìm hiểu về văn hóa Việt Nam mình, cũng như là các bố mẹ có một cây cầu kết nối với con, với thế hệ của các con."
175,00:26:25.840,00:26:30.320,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền","Con cũng sẽ có được một cái không khí Tết khiến cho con cảm thấy là hòa mình vào trong không khí, và cũng sẽ có một cái sự háo hức khi là bây giờ con còn nhỏ, con chưa có được đi trải nghiệm nhiều á."
176,00:26:30.320,00:26:39.320,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền",Thì con cũng sẽ có được một số cái kiến thức thông qua những vảnsách này.
177,00:26:39.320,00:26:44.960,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền",Và đặc biệt khi sách trở thành một giai phẩm được đầu tư công phu từ hình ảnh đến nội dung thì đây không chỉ là một cuốn sách bình thường mà sẽ được lưu trữ như một tác phẩm mỹ thuật.
178,00:26:44.960,00:26:50.440,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền","thưa quý vị, áp đảo Thiện Liên thuộc xã đảo Thành An, huyện Cần Giờ, cách trung tâm thành phố Hồ Chí Minh đến hơn 70 km."
179,00:26:50.440,00:26:58.080,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền","Những ngày này, bà con nơi đây hết sức phấn khởi khi có thêm nhiều công trình về với áp lan tỏa hơi ấm một mùa xuân nghĩa tình."
180,00:26:58.080,00:27:02.480,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền",người dân trên ấp Thiên Liền nếu cần chăm sóc về y tế sẽ phải đi hơn 7 cây số đường sông để vào đảo chính.
181,00:27:02.480,00:27:07.560,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền",người dân trên ấp Thiên Liền nếu cần chăm sóc về y tế sẽ phải đi hơn 7 cây số đường sông để vào đảo chính.
182,00:27:07.560,00:27:11.840,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền",người dân trên ấp Thiên Liền nếu cần chăm sóc về y tế sẽ phải đi hơn 7 cây số đường sông để vào đảo chính.
183,00:27:11.840,00:27:16.760,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền",người dân trên ấp Thiên Liền nếu cần chăm sóc về y tế sẽ phải đi hơn 7 cây số đường sông để vào đảo chính.
184,00:27:16.760,00:27:27.400,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền",người dân trên ấp Thiên Liền nếu cần chăm sóc về y tế sẽ phải đi hơn 7 cây số đường sông để vào đảo chính.
185,00:27:27.400,00:27:35.120,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền",người dân trên ấp Thiên Liền nếu cần chăm sóc về y tế sẽ phải đi hơn 7 cây số đường sông để vào đảo chính.
186,00:27:35.120,00:27:40.920,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền",người dân trên ấp Thiên Liền nếu cần chăm sóc về y tế sẽ phải đi hơn 7 cây số đường sông để vào đảo chính.
187,00:27:40.920,00:27:45.320,"ánh mắt,xã hội khu vực,cán bộ giáo viên,ấp Thiên Liền,cây số đường sông,Tết Nguyên Đán năm 2023,đoàn công tác,dân xã đảo,thư viện sách,thể loại sách,học sinh ấp Thiêng Liêng dịp Tết,trường Tiểu học Thạnh An,khoảng 6 h,hộ dân,thuốc an sinh,tủ thuốc an sinh,quý vị,tổ y tế,đất Tiền Liền",người dân trên ấp Thiên Liền nếu cần chăm sóc về y tế sẽ phải đi hơn 7 cây số đường sông để vào đảo chính.
188,00:27:45.320,00:28:17.960,"Liên Cô Tô,sân khớp,mạng Mua,bổ não vụ,sinh học quý,chương trình thời sự tối,bên trong , La Vân,quý vị, sân , Asia ,Mỹ Chăm sóc hoa ngàn vàng sống,tế bào thần kinh,nữ ,gốc tự do, Công, Mốt,xương khớp",Và nay những tổ y tế và thuốc an sinh như thế này đã được lắp đặt tận nhà cho hơn 50 hộ dân tại đây.
189,00:28:17.960,00:28:22.840, ,"Trước đây bàn của áp á là có một cái trạm xá, nhưng mà năm vừa rồi thì ờ trạm xá đã không còn bác sĩ hoạt động nữa khi mà cao thuốc rồi để bảo quản á thì nhiều khi nó cũng không có tốt."
190,00:28:22.840,00:28:33.000, ,Với cái tủ thuốc an sinh này thì sau này bà con mà khi chăm lo về sức khỏe thì cũng dễ dàng để bảo quản thuốc của mình và bà con sức khỏe.
191,00:28:33.000,00:28:38.040," sân ,Liên Cô Tô,gốc tự do,sân khớp, Asia ,Mỹ Chăm sóc hoa ngàn vàng sống,mạng Mua,bổ não vụ,sinh học quý,tế bào thần kinh,bên trong ,nữ , La Vân, Công, Mốt,xương khớp","Tại trường Tiểu học Thạnh An, niềm vui của các em học sinh được nhân đôi khi có thêm một không gian đọc sách truyện rợp bóng mát ngay giữa sân trường."
192,00:28:38.040,00:28:42.760," sân ,Liên Cô Tô,gốc tự do,sân khớp, Asia ,Mỹ Chăm sóc hoa ngàn vàng sống,mạng Mua,bổ não vụ,sinh học quý,tế bào thần kinh,bên trong ,nữ , La Vân, Công, Mốt,xương khớp","Ngày hôm nay là các em thiếu nhi, rất là vui và chúng tôi cũng giống như là nhìn thấy ánh mắt trẻ hơn của các em, chúng tôi cũng có một cái niềm vui lây khi mà các đoàn công tác của chúng tôi ngày hôm nay đã cũng góp phần để nâng cao cái chất lượng dạy và học cũng như là góp phần cải thiện cái chất lượng sinh hoạt đời sống của cán bộ giáo viên cũng như là học sinh ở trường."
193,00:28:42.760,00:28:47.040," sân ,Liên Cô Tô,gốc tự do,sân khớp, Asia ,Mỹ Chăm sóc hoa ngàn vàng sống,mạng Mua,bổ não vụ,sinh học quý,tế bào thần kinh,bên trong ,nữ , La Vân, Công, Mốt,xương khớp","Vì cái điều kiện vị trí địa lý cho nên thành ra là các con ít có cái điều kiện để tiếp xúc với lại những cái thư viện sách ở bên huyện, vì vậy cho nên là hôm nay thì nhà trường cũng rất là là là là vui mừng khi được các đơn vị tài trợ thêm giá khác cũng như là rất nhiều thể loại sách triển con đường mưu sinh và đến trường hằng ngày của bà con và các em học sinh ấp Thiêng Liêng dịp Tết này cũng được thắp sáng bởi công trình tuyến đường năng lượng mặt trời."
